chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	52581320	52679623	-	FAM214A	15	31774	0	98303	400	56682281	0	98303	399	56682282	0	98303	400	56682281	1	98302	399	56682282	0	98303	379	56682302	0	98303	385	56682296	1	98302	383	56682298	0	98303	381	56682300	-0.0447934653273716	0.00100242388725746	-0.00100242388725746	0.974742334228575	0.980173329620666
chr15	63674145	63713758	+	AC073167.1	15	31935	1	39612	399	56740972	0	39613	399	56740972	0	39613	400	56740971	0	39613	400	56740971	0	39613	379	56740992	1	39612	384	56740987	0	39613	384	56740987	0	39613	381	56740990	-0.044793465008715	0.00100241990003269	-0.00100241990003269	0.97474238444408	0.980173329620666
chr15	45251233	45277846	+	SLC28A2	15	31633	0	26613	400	56753971	1	26612	398	56753973	0	26613	400	56753971	0	26613	400	56753971	0	26613	379	56753992	0	26613	385	56753986	0	26613	384	56753987	1	26612	380	56753991	-0.0447934649382734	0.00100241677137092	-0.00100241677137092	0.974742423846828	0.980173329620666
chr15	52576841	52598709	+	AC025917.1	15	31773	0	21868	400	56758716	0	21868	399	56758717	0	21868	400	56758716	1	21867	399	56758717	0	21868	379	56758737	0	21868	385	56758731	1	21867	383	56758733	0	21868	381	56758735	-0.0447934649120975	0.00100241482141428	-0.00100241482141428	0.974742448404851	0.980173329620666
chr15	64687572	64704281	-	OAZ2	15	31954	0	16709	400	56763875	1	16708	398	56763877	0	16709	400	56763875	0	16709	400	56763875	0	16709	379	56763896	0	16709	385	56763890	1	16708	383	56763892	0	16709	381	56763894	-0.0447934648834158	0.00100241108157206	-0.00100241108157206	0.974742495505006	0.980173329620666
chr15	45022146	45036363	+	SORD	15	31617	0	14217	400	56766367	1	14216	398	56766369	0	14217	400	56766367	0	14217	400	56766367	0	14217	379	56766388	0	14217	385	56766382	0	14217	384	56766383	1	14216	380	56766387	-0.044793464869968	0.00100240868050605	-0.00100240868050605	0.974742525744452	0.980173329620666
chr15	45113325	45118421	+	DUOXA2	15	31622	0	5096	400	56775488	0	5096	399	56775489	0	5096	400	56775488	1	5095	399	56775489	0	5096	379	56775509	0	5096	385	56775503	1	5095	383	56775505	0	5096	381	56775507	-0.0447934648208486	0.00100237692822702	-0.00100237692822702	0.974742925641622	0.980173329620666
chr15	40035689	40040181	-	SRP14	15	31439	0	4492	400	56776092	0	4492	399	56776093	0	4492	400	56776092	1	4491	399	56776093	0	4492	379	56776113	0	4492	385	56776107	1	4491	383	56776109	0	4492	381	56776111	-0.0447934648169028	0.00100237051083241	-0.00100237051083241	0.974743006464873	0.980173329620666
chr15	91098949	91292636	+	SV2B	15	32556	10	193677	390	56586907	9	193678	390	56586907	11	193676	389	56586908	13	193674	387	56586910	10	193677	369	56586928	9	193678	376	56586921	11	193676	373	56586924	11	193676	370	56586927	0.00294484085807415	0.000177147740032524	0.000177147740032524	0.989380720604162	0.992129000383618
chr15	42738729	42921778	-	TTBK2	15	31552	7	183042	393	56597542	4	183045	395	56597540	5	183044	395	56597540	7	183042	393	56597542	9	183040	370	56597565	5	183044	380	56597555	6	183043	378	56597557	2	183047	379	56597556	-0.000316248196292623	1.07169034890831e-06	-1.07169034890831e-06	0.999174010277154	0.999174010277154
