chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr7	100330776	100331877	-	AC005071.1	7	35500	2	1099	13953	1811031399	2	1099	7259	1811038093	2	1099	14527	1811030825	5.62276918637648	55.504772320739	55.504772320739	9.32587340685131e-14	3.51014876460824e-12
chr6	31546612	31558829	+	NFKBIL1	6	29564	5	12212	13950	1811020286	1	12216	7260	1811026976	4	12213	14525	1811019711	3.72554573382093	54.9876480025705	54.9876480025705	1.21236354289067e-13	4.48603795013096e-12
chr9	129895811	130044167	-	FNBP1	9	43590	12	148344	13943	1810884154	4	148352	7257	1810890840	7	148349	14522	1810883575	2.06173597041553	54.6803876340855	54.6803876340855	1.41775480244633e-13	5.20829396131301e-12
chr8	144290590	144314668	+	HSF1	8	40843	4	24074	13951	1811008424	4	24074	7257	1811015118	4	24074	14525	1811007850	3.22933983411141	54.4486072487198	54.4486072487198	1.59539048638635e-13	5.84683896195036e-12
chr2	27325848	27357492	-	GTF3C2	2	9196	3	31641	13952	1811000857	4	31640	7257	1811007552	6	31638	14523	1811000286	3.03612716221049	54.1819384262199	54.1819384262199	1.82742709853301e-13	6.66532279105408e-12
chr1	19074509	19211266	-	UBR4	1	952	11	136746	13944	1810895752	3	136754	7258	1810902438	8	136749	14521	1810895175	2.09867372744986	53.7255434845574	53.7255434845574	2.30593322214645e-13	8.37075616826101e-12
chr1	27408196	27491051	-	WASF2	1	1437	8	82847	13947	1810949651	4	82851	7257	1810956341	6	82849	14523	1810949075	2.39905315971209	53.626279613818	53.626279613818	2.42472708578134e-13	8.78118066834146e-12
chr12	55757274	55828546	-	AC023055.1	12	55263	8	71264	13947	1810961234	3	71269	7258	1810967923	6	71266	14523	1810960658	2.49246879325853	53.5479860731866	53.5479860731866	2.52353693497298e-13	9.09601466043555e-12
chr9	136711571	136724742	+	DIPK1B	9	43961	4	13167	13951	1811019331	2	13169	7259	1811026023	4	13167	14525	1811018757	3.65033642066627	53.521318185376	53.521318185376	2.55795384873636e-13	9.19842605840195e-12
chr17	80544467	80966368	+	RPTOR	17	75225	12	421889	13943	1810610609	9	421892	7252	1810617300	16	421885	14513	1810610039	1.49222225040403	53.0413297363557	53.0413297363557	3.26627613844721e-13	1.16906738702974e-11
chr15	41659411	41769941	+	MGA	15	63945	6	110524	13949	1810921974	3	110527	7258	1810928665	11	110519	14518	1810921405	2.21624738897894	53.0007497932529	53.0007497932529	3.33399974294935e-13	1.18815231555245e-11
chr16	69564983	69704666	+	NFAT5	16	69450	11	139672	13944	1810892826	4	139679	7257	1810899513	7	139676	14522	1810892248	2.07750104711775	52.9094813630218	52.9094813630218	3.49276163547074e-13	1.23687385712053e-11
chr16	19526835	19553400	+	CCP110	16	67674	4	26561	13951	1811005937	3	26562	7258	1811012630	5	26560	14524	1811005364	3.13102690629965	52.1874564551981	52.1874564551981	5.04485342389671e-13	1.75641158183349e-11
chr5	103128305	103203523	+	PPIP5K2	5	26052	6	75212	13949	1810957286	5	75213	7256	1810963979	6	75212	14523	1810956712	2.43857542234845	51.8714531213045	51.8714531213045	5.92526028242446e-13	2.0443482492446e-11
chr8	144436674	144439971	+	TONSL-AS1	8	40877	2	3295	13953	1811029203	2	3295	7259	1811035897	3	3294	14526	1811028630	4.6790423108118	51.6304110940546	51.6304110940546	6.6990857305882e-13	2.30614144509844e-11
chr7	120949776	120977216	+	ING3	7	36072	6	27434	13949	1811005064	2	27438	7259	1811011754	4	27436	14525	1811004488	3.09861437800796	51.4441560480045	51.4441560480045	7.36632976838791e-13	2.53015259466221e-11
chr9	133255601	133276214	-	ABO	9	43752	4	20609	13951	1811011889	2	20611	7259	1811018581	5	20608	14524	1811011316	3.29769075762388	51.3575490700314	51.3575490700314	7.69828645275084e-13	2.63825615592148e-11
chr11	216524	237352	-	SIRT3	11	47668	4	20824	13951	1811011674	3	20825	7258	1811018367	4	20824	14525	1811011100	3.28731251179245	51.1377335628495	51.1377335628495	8.61088977899271e-13	2.93786682682382e-11
chr22	35743982	35939897	-	RBFOX2	22	87572	11	195904	13944	1810836594	5	195910	7256	1810843282	9	195906	14520	1810836018	1.86707206266106	51.0691206343472	51.0691206343472	8.91731133378926e-13	3.03565094049595e-11
chr11	65260927	65326543	+	AP000944.5	11	50400	7	65609	13948	1810966889	4	65612	7257	1810973580	5	65611	14524	1810966313	2.51450505387805	51.0459058581619	51.0459058581619	9.02278252112865e-13	3.06474513173325e-11
chr11	63680495	63758421	+	RTN3	11	50161	9	77917	13946	1810954581	2	77924	7259	1810961268	6	77920	14523	1810954004	2.40320221439058	50.7757104759803	50.7757104759803	1.03550501506788e-12	3.48635193974174e-11
chr20	34362298	34510354	+	ITCH	20	83800	9	148047	13946	1810884451	5	148051	7256	1810891141	8	148048	14521	1810883876	2.01927844320429	50.678298404091	50.678298404091	1.08812958643512e-12	3.647496090722e-11
chr1	21679366	21783991	-	USP48	1	1075	7	104618	13948	1810927880	4	104621	7257	1810934571	8	104617	14521	1810927307	2.2198340306861	50.4725832787808	50.4725832787808	1.20836674000202e-12	4.03289108716578e-11
chr17	47120879	47190224	-	CDC27	17	73448	6	69339	13949	1810963159	3	69342	7258	1810969850	7	69338	14522	1810962586	2.45922414609983	49.4241920743371	49.4241920743371	2.06190620133384e-12	6.64975602068065e-11
chr12	96278260	96401439	-	CDK17	12	56391	8	123171	13947	1810909327	5	123174	7256	1810916018	7	123172	14522	1810908752	2.1078826053957	49.1656257121358	49.1656257121358	2.35234054457578e-12	7.53880853605782e-11
chr16	88715337	88786220	-	PIEZO1	16	70267	4	70879	13951	1810961619	6	70877	7255	1810968315	6	70877	14523	1810961047	2.43728504357723	48.7828814999666	48.7828814999666	2.85926837761963e-12	9.06855740719567e-11
chr17	49787681	49827617	+	KAT7	17	73667	4	39932	13951	1810992566	4	39932	7257	1810999260	5	39931	14524	1810991993	2.80336453126274	48.4578115235781	48.4578115235781	3.37474492795309e-12	1.06471890060809e-10
chr19	15380049	15419988	-	AKAP8L	19	78919	6	39933	13949	1810992565	2	39937	7259	1810999255	5	39934	14524	1810991990	2.80328940408392	48.4559753646609	48.4559753646609	3.37785355242204e-12	1.06471890060809e-10
chr1	219172877	219212858	+	LYPLAL1	1	7503	5	39976	13950	1810992522	3	39978	7258	1810999214	5	39976	14524	1810991948	2.8022382157542	48.4303040503291	48.4303040503291	3.42237349570951e-12	1.07433072911422e-10
chr16	2910998	2951199	+	FLYWCH1	16	66894	5	40196	13950	1810992302	3	40198	7258	1810998994	5	40196	14524	1810991728	2.79674997140212	48.2963030941319	48.2963030941319	3.66440211507779e-12	1.14095479676579e-10
chr2	187002273	187556288	+	AC007319.1	2	13052	16	553999	13939	1810478499	9	554006	7252	1810485186	16	553999	14513	1810477925	1.32248982474655	48.2689267415553	48.2689267415553	3.7159164634204e-12	1.15464755178777e-10
chr15	40160066	40221038	+	BUB1B	15	63800	8	60964	13947	1810971534	2	60970	7259	1810978222	5	60967	14524	1810970957	2.52334665902465	48.0997569062747	48.0997569062747	4.05075972764735e-12	1.24605598931385e-10
chrY	13323033	13481670	-	UTY	24	91755	7	158630	13948	1810873868	6	158631	7255	1810880561	9	158628	14520	1810873296	1.95024130364099	48.0584509979235	48.0584509979235	4.13702405666072e-12	1.26245162398378e-10
chr15	90716393	90815333	+	BLM	15	65996	10	98930	13945	1810933568	4	98936	7257	1810940256	4	98936	14525	1810932988	2.22161099024927	47.8735530443955	47.8735530443955	4.54614124123509e-12	1.37905619157387e-10
chr12	751922	911451	+	WNK1	12	53036	10	159519	13945	1810872979	4	159525	7257	1810879667	8	159521	14521	1810872403	1.94463340198413	47.8469248921611	47.8469248921611	4.6083137306141e-12	1.38982798804202e-10
chr16	88569402	88631398	+	ZC3H18	16	70244	10	61986	13945	1810970512	1	61995	7260	1810977197	4	61992	14525	1810969932	2.50668961454727	47.6404871754348	47.6404871754348	5.12001552266383e-12	1.53190464436889e-10
chr6	32184732	32186882	-	AL662884.1	6	29754	0	2150	13955	1811030348	3	2147	7258	1811037045	3	2147	14526	1811029777	4.9526321059239	47.5098643769743	47.5098643769743	5.47273337758725e-12	1.62474423665231e-10
chr16	28097978	28212550	-	XPO6	16	67963	6	114566	13949	1810917932	6	114566	7255	1810924626	7	114565	14522	1810917359	2.12900236463117	47.4137588669546	47.4137588669546	5.7477356207869e-12	1.70308630512252e-10
chr1	150646229	150698154	-	GOLPH3L	1	4867	4	51921	13951	1810980577	4	51921	7257	1810987271	6	51919	14523	1810980005	2.61495303737646	47.2616871347418	47.2616871347418	6.21147577817283e-12	1.82724602137079e-10
chr5	139306415	139331677	+	MATR3	5	26869	5	25257	13950	1811007241	2	25260	7259	1811013932	4	25258	14525	1811006666	3.09427610389654	47.0663029515417	47.0663029515417	6.86251055981302e-12	2.00241522411001e-10
chr2	162267094	162319475	-	IFIH1	2	12464	6	52375	13949	1810980123	2	52379	7259	1810986813	6	52375	14523	1810979549	2.60620844273155	47.0348488967866	47.0348488967866	6.97353286227553e-12	2.03094201363496e-10
chr12	132624689	132688328	-	POLE	12	57825	3	63636	13952	1810968862	4	63635	7257	1810975557	8	63631	14521	1810968293	2.48053000181933	46.9205911571626	46.9205911571626	7.39219796486168e-12	2.13662416271162e-10
chr9	112217715	112334026	-	PTBP3	9	42893	8	116303	13947	1810916195	5	116306	7256	1810922886	6	116305	14523	1810915619	2.11393638612231	46.9099165990483	46.9099165990483	7.43261008295804e-12	2.14022845603072e-10
chr11	62855101	62888793	+	SLC3A2	11	50112	3	33689	13952	1810998809	3	33689	7258	1811005503	6	33686	14523	1810998238	2.89332525455667	46.7643395392224	46.7643395392224	8.00570720826954e-12	2.29232577053236e-10
chr1	39083166	39486987	+	MACF1	1	2010	16	403805	13939	1810628693	6	403815	7255	1810635377	12	403809	14517	1810628115	1.45138864741444	46.6035408301978	46.6035408301978	8.69027072525341e-12	2.46074412643544e-10
chr20	2872682	3038674	+	PTPRA	20	83003	10	165982	13945	1810866516	4	165988	7257	1810873204	8	165984	14521	1810865940	1.90491417254223	46.3544657719322	46.3544657719322	9.8682173543807e-12	2.75859893525106e-10
chr16	30477179	30490353	-	AC116348.5	16	68269	1	13173	13954	1811019325	4	13170	7257	1811026022	4	13170	14525	1811018754	3.54469480649516	46.3202305578161	46.3202305578161	1.00421893023395e-11	2.80211835924478e-10
chr8	6707641	6761503	+	AGPAT5	8	37400	4	53858	13951	1810978640	4	53858	7257	1810985334	6	53856	14523	1810978068	2.57832388521991	46.3125812766375	46.3125812766375	1.00814911974112e-11	2.80287411348715e-10
chr7	87833567	87877360	-	SLC25A40	7	35047	9	43784	13946	1810988714	1	43792	7260	1810995400	3	43790	14526	1810988134	2.711157029409	46.2127975006588	46.2127975006588	1.06081810002934e-11	2.93863878378832e-10
chr9	137254326	137273542	+	NELFB	9	44070	2	19214	13953	1811013284	2	19214	7259	1811019978	6	19210	14523	1811012714	3.27252762875237	46.2045669832733	46.2045669832733	1.06528119658833e-11	2.94567556868892e-10
chr6	31777517	31796752	-	VARS1	6	29655	4	19231	13951	1811013267	2	19233	7259	1811019959	4	19231	14525	1811012693	3.27153917601743	46.1855472085299	46.1855472085299	1.07567288409882e-11	2.96905097504682e-10
chr16	20796339	20901349	-	ERI2	16	67733	6	105004	13949	1810927494	5	105005	7256	1810934187	7	105003	14522	1810926921	2.16206215486199	45.9694836959243	45.9694836959243	1.20109477919073e-11	3.29151537073752e-10
chrX	154779152	154806397	-	MPP1	23	91542	5	27240	13950	1811005258	3	27242	7258	1811011950	3	27242	14526	1811004682	3.01869571549271	45.4819317180663	45.4819317180663	1.54053436673962e-11	4.1991896733246e-10
chr17	28041676	28196381	+	NLK	17	71923	13	154692	13942	1810877806	2	154703	7259	1810884489	6	154699	14523	1810877225	1.92879298221167	45.1031835938338	45.1031835938338	1.8692158931799e-11	5.07704224603242e-10
chr19	14741474	14777842	-	ADGRE2	19	78877	9	36359	13946	1810996139	1	36367	7260	1811002825	2	36366	14527	1810995558	2.81688619351961	45.0355435943929	45.0355435943929	1.93490778954697e-11	5.23689972227386e-10
chr16	3500011	3536559	+	CLUAP1	16	67059	2	36546	13953	1810995952	4	36544	7257	1811002648	6	36542	14523	1810995382	2.81194835435299	44.9241473128786	44.9241473128786	2.04816164028898e-11	5.52390636753291e-10
chr9	132261355	132355986	-	SETX	9	43682	8	94623	13947	1810937875	4	94627	7257	1810944565	5	94626	14524	1810937298	2.20895469272987	44.8309655097546	44.8309655097546	2.14799289466328e-11	5.78297067721383e-10
chr1	51460720	51463416	+	AC104170.1	1	2634	2	2694	13953	1811029804	2	2694	7259	1811036498	2	2694	14527	1811029230	4.72614190309678	44.8146659730701	44.8146659730701	2.16594520097146e-11	5.82107272520734e-10
chr12	6570207	6607373	-	CHD4	12	53329	6	37160	13949	1810995338	3	37163	7258	1811002029	3	37163	14526	1810994761	2.79517829332759	44.5460865757195	44.5460865757195	2.4843904711247e-11	6.64195072027212e-10
chr11	62815965	62817067	-	RNU6-118P	11	50091	1	1101	13954	1811031397	2	1100	7259	1811038092	2	1100	14527	1811030824	5.43920715981889	44.4273046751041	44.4273046751041	2.63979949011173e-11	7.02067506753846e-10
chr3	114314500	115148271	-	ZBTB20	3	17627	18	833753	13937	1810198745	11	833760	7250	1810205432	21	833750	14508	1810198174	1.11226663612394	44.0759676033631	44.0759676033631	3.15875103851226e-11	8.29998407529492e-10
chr22	30080010	30177073	+	HORMAD2	22	87296	5	97058	13950	1810935440	2	97061	7259	1810942131	10	97053	14519	1810934871	2.18357671502336	44.0641485629603	44.0641485629603	3.17788018122656e-11	8.32865720455604e-10
chr11	63838294	63909573	+	MARK2	11	50174	9	71270	13946	1810961228	2	71277	7259	1810967915	4	71275	14525	1810960649	2.36714209724153	43.8206744508352	43.8206744508352	3.59883234324343e-11	9.2968824057582e-10
chr8	61656127	61715587	-	ASPH	8	38908	7	59453	13948	1810973045	2	59458	7259	1810979734	5	59455	14524	1810972469	2.47943403879701	43.7647657281486	43.7647657281486	3.70311559194647e-11	9.51812546191745e-10
chr12	57253775	57431808	-	R3HDM2	12	55481	11	178022	13944	1810854476	4	178029	7257	1810861163	7	178026	14522	1810853898	1.83487520318342	43.748174270615	43.748174270615	3.73464592584583e-11	9.56706370201207e-10
chr16	89872591	89911379	+	TCF25	16	70392	5	38783	13950	1810993715	4	38784	7257	1811000408	3	38785	14526	1810993139	2.75245634105184	43.584839787567	43.584839787567	4.05971922745607e-11	1.02964964975827e-09
chr19	46859996	47005077	+	ARHGAP35	19	81218	8	145073	13947	1810887425	2	145079	7259	1810894113	10	145071	14519	1810886853	1.94420871489886	43.4834707349073	43.4834707349073	4.27555768567345e-11	1.07903242482424e-09
chr17	82244361	82274697	-	CSNK1D	17	75443	4	30332	13951	1811002166	2	30334	7259	1811008858	5	30331	14524	1811001593	2.9112151861434	43.2395305959508	43.2395305959508	4.84322582039454e-11	1.21429421182691e-09
chr16	2537163	2597928	+	PDPK1	16	66842	7	60758	13948	1810971740	3	60762	7258	1810978430	4	60761	14525	1810971163	2.45772148476746	43.2083522983594	43.2083522983594	4.92101914773002e-11	1.23178255431497e-09
chr7	74699459	74729849	-	AC211433.1	7	34778	6	30384	13949	1811002114	1	30389	7260	1811008803	4	30386	14525	1811001538	2.90943646067238	43.2025292579783	43.2025292579783	4.93568519388532e-11	1.2334381971473e-09
chr12	54255626	54256910	-	RN7SL390P	12	55143	1	1283	13954	1811031215	1	1283	7260	1811037909	3	1281	14526	1811030643	5.28613888842467	42.9048776370473	42.9048776370473	5.74671421560424e-11	1.42219572001359e-09
chr17	7483619	7499758	+	POLR2A	17	71074	4	16135	13951	1811016363	2	16137	7259	1811023055	3	16136	14526	1811015788	3.3416578116611	42.7829816226149	42.7829816226149	6.1161964381995e-11	1.51119376188352e-09
chr6	43575296	43615660	+	POLH	6	30411	5	40359	13950	1810992139	2	40362	7259	1810998830	5	40359	14524	1810991565	2.71262406577341	42.6911257598549	42.6911257598549	6.41023900627147e-11	1.58129551267428e-09
chr19	1985447	2016714	-	BTBD2	19	77674	3	31264	13952	1811001234	3	31264	7258	1811007928	5	31262	14524	1811000662	2.88098297048346	42.6112104116473	42.6112104116473	6.67755850614071e-11	1.64459033369083e-09
chr1	23304687	23345284	-	HNRNPR	1	1144	7	40590	13948	1810991908	1	40596	7260	1810998596	4	40593	14525	1810991331	2.70686749465056	42.5621729849372	42.5621729849372	6.84707845977073e-11	1.68363394743544e-09
chr1	97719757	97922049	-	DPYD	1	3762	9	202283	13946	1810830215	6	202286	7255	1810836906	8	202284	14521	1810829640	1.75159499920753	42.5435226886766	42.5435226886766	6.91268153829583e-11	1.69432589576246e-09
chr5	179697416	179728907	+	CANX	5	28295	3	31488	13952	1811001010	5	31486	7256	1811007706	3	31488	14526	1811000436	2.87384345008887	42.4629924718756	42.4629924718756	7.20323800607048e-11	1.75991073389145e-09
chr19	49889653	49930539	-	IL4I1	19	81603	6	40880	13949	1810991618	2	40884	7259	1810998308	4	40882	14525	1810991042	2.69977310464154	42.4033271577209	42.4033271577209	7.4263595273294e-11	1.80865503337296e-09
chr18	26016252	26091613	-	SS18	18	76173	5	75356	13950	1810957142	3	75358	7258	1810963834	7	75354	14522	1810956570	2.31144789742229	42.3110489901155	42.3110489901155	7.78515030219751e-11	1.89074417506643e-09
chr12	6556885	6608367	-	AC006064.6	12	53317	6	51476	13949	1810981022	4	51478	7257	1810987714	3	51479	14526	1810980445	2.54937975900011	42.3103074309183	42.3103074309183	7.78810349544301e-11	1.89074417506643e-09
chr19	685570	696461	-	PRSS57	19	77463	2	10889	13953	1811021609	2	10889	7259	1811028303	4	10887	14525	1811021037	3.61721061206599	42.301538257394	42.301538257394	7.8230977251792e-11	1.89623471601298e-09
chr8	144428774	144445440	-	TONSL	8	40874	3	16663	13952	1811015835	2	16664	7259	1811022528	4	16662	14525	1811015262	3.30951962875999	42.2253511707531	42.2253511707531	8.13387135423227e-11	1.96844826659533e-09
chr2	187345926	187449252	-	CALCRL	2	13057	6	103320	13949	1810929178	3	103323	7258	1810935869	8	103318	14521	1810928606	2.1210409313277	42.1852327217348	42.1852327217348	8.3024587205216e-11	2.0029191360578e-09
chr21	46458056	46547205	+	DIP2A	21	86426	5	89144	13950	1810943354	2	89147	7259	1810950045	9	89140	14520	1810942784	2.20798104298083	42.1664744138252	42.1664744138252	8.38248359613658e-11	2.01904506618265e-09
chr10	28532539	28608433	+	WAC	10	44865	5	75889	13950	1810956609	4	75890	7257	1810963302	6	75888	14523	1810956036	2.30439940704388	42.1206412557513	42.1206412557513	8.58125792646547e-11	2.0476057659739e-09
chr11	644232	696222	-	DEAF1	11	47752	6	51984	13949	1810980514	3	51987	7258	1810987205	4	51986	14525	1810979938	2.53955949558501	42.0750444321893	42.0750444321893	8.78369599277562e-11	2.08616184361751e-09
chr16	1613639	1677906	+	CRAMP1	16	66636	7	64260	13948	1810968238	2	64265	7259	1810974927	5	64262	14524	1810967662	2.40168305092812	41.7775798715884	41.7775798715884	1.02269415158673e-10	2.40286069143515e-09
chr6	33064568	33081710	-	HLA-DPA1	6	29823	5	17137	13950	1811015361	2	17140	7259	1811022052	2	17140	14527	1811014784	3.28135349007039	41.737197460141	41.737197460141	1.04403707901213e-10	2.44925023175908e-09
chr20	63980131	64033100	+	PRPF6	20	85120	3	52966	13952	1810979532	4	52965	7257	1810986227	6	52963	14523	1810978961	2.52090196998974	41.6286165176425	41.6286165176425	1.10365938610357e-10	2.58307782689217e-09
chr11	46935777	47162247	+	C11orf49	11	49393	4	226466	13951	1810806032	5	226465	7256	1810812727	15	226455	14514	1810805469	1.68126639419907	41.6241771412315	41.6241771412315	1.10616849013923e-10	2.58307782689217e-09
