chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr1	26233199	26277687	+	CEP85	1	1347	4	44484	3576	1810998389	0	44488	220	1811001745	2	44486	1210	1811000755	2	44486	3133	1810998832	3	44485	1544	1811000421	0	44488	810	1811001155	3.75366030886458	61.0844142307178	61.0844142307178	5.44009282066327e-15	8.69341148775729e-14
chr17	42457887	42521291	+	ATP6V0A1	17	72975	6	63398	3574	1810979475	0	63404	220	1810982829	0	63404	1212	1810981837	3	63401	3132	1810979917	2	63402	1545	1810981504	1	63403	809	1810982240	3.48643531126624	60.3956832003314	60.3956832003314	7.7715611723761e-15	1.22578714855205e-13
chr11	65832962	65853701	+	SNX32	11	50503	2	20737	3578	1811022136	0	20739	220	1811025494	1	20738	1211	1811024503	3	20736	3132	1811022582	2	20737	1545	1811024169	1	20738	809	1811024905	4.31605998961136	59.9210075049778	59.9210075049778	9.88098491916389e-15	1.51425314628701e-13
chr17	6876787	7013317	-	ALOX12-AS1	17	70927	5	136525	3575	1810906348	0	136530	220	1810909703	2	136528	1210	1810908713	6	136524	3129	1810906794	1	136529	1546	1810908377	1	136529	809	1810909114	2.94278813589525	59.8456118277391	59.8456118277391	1.02140518265514e-14	1.55548162299019e-13
chr16	90021679	90044960	+	GAS8	16	70423	2	23279	3578	1811019594	0	23281	220	1811022952	2	23279	1210	1811021962	1	23280	3134	1811020038	2	23279	1545	1811021627	2	23279	808	1811022364	4.2004257345853	57.8691797449137	57.8691797449137	2.79776202205539e-14	4.20790337558672e-13
chr12	57253775	57431808	-	R3HDM2	12	55481	5	178028	3575	1810864845	1	178032	219	1810868201	2	178031	1210	1810867210	5	178028	3130	1810865290	3	178030	1544	1810866876	0	178033	810	1810867610	2.74196981632187	57.7835692386143	57.7835692386143	2.93098878501041e-14	4.38115185156326e-13
chr3	49360121	49412970	-	RHOA	3	16271	3	52846	3577	1810990027	1	52848	219	1810993385	1	52848	1211	1810992393	3	52846	3132	1810990472	2	52847	1545	1810992059	1	52848	809	1810992795	3.58142710025585	57.3923772253911	57.3923772253911	3.574918139293e-14	5.29480253679433e-13
chr12	53379638	53416446	+	SP1	12	55028	5	36803	3575	1811006070	0	36808	220	1811009425	0	36808	1212	1811008433	3	36805	3132	1811006513	2	36806	1545	1811008100	0	36808	810	1811008835	3.84776915063351	57.3721848377027	57.3721848377027	3.60822483003176e-14	5.32788942987668e-13
chr12	49366546	49463625	+	SPATS2	12	54710	4	97075	3576	1810945798	0	97079	220	1810949154	1	97078	1211	1810948163	4	97075	3131	1810946243	2	97077	1545	1810947829	2	97077	808	1810948566	3.14054342342502	56.7637537226547	56.7637537226547	4.91828799908944e-14	7.15360571843608e-13
chr6	36493891	36548479	-	STK38	6	30061	3	54585	3577	1810988288	0	54588	220	1810991645	1	54587	1211	1810990654	4	54584	3131	1810988734	2	54586	1545	1810990320	1	54587	809	1810991056	3.54904926040441	56.7002563372953	56.7002563372953	5.07371922253697e-14	7.33575237591803e-13
chr9	137612678	137711013	+	AL590627.3	9	44096	3	98332	3577	1810944541	1	98334	219	1810947899	2	98333	1210	1810946908	4	98331	3131	1810944987	2	98333	1545	1810946573	1	98334	809	1810947309	3.12768742688028	56.4440728446352	56.4440728446352	5.78426195829707e-14	8.33826249062527e-13
chr17	29389930	29544340	+	TAOK1	17	72079	7	154403	3573	1810888470	0	154410	220	1810891823	3	154407	1209	1810890834	4	154406	3131	1810888912	1	154409	1546	1810890497	0	154410	810	1810891233	2.81970825135258	56.3606833444792	56.3606833444792	6.0285110237146e-14	8.6646469092324e-13
chr19	12525719	12581975	-	AC010422.6	19	78650	4	56252	3576	1810986621	0	56256	220	1810989977	2	56254	1210	1810988987	2	56254	3133	1810987064	2	56254	1545	1810988652	1	56255	809	1810989388	3.51894831306702	56.0574008278782	56.0574008278782	7.03881397612349e-14	1.00868903528047e-12
chr4	2859982	2863673	-	AL121750.1	4	20247	1	3690	3579	1811039183	0	3691	220	1811042542	1	3690	1211	1811041551	2	3689	3133	1811039629	2	3689	1545	1811041217	0	3691	810	1811041952	5.63672011069608	55.6777105777292	55.6777105777292	8.53761505936745e-14	1.21987452818844e-12
chr6	42563061	42620351	+	UBR2	6	30300	2	57288	3578	1810985585	1	57289	219	1810988944	2	57288	1210	1810987953	2	57288	3133	1810986030	2	57288	1545	1810987618	2	57288	808	1810988355	3.50073351768843	55.6686786665814	55.6686786665814	8.58202398035246e-14	1.22262382687837e-12
chr19	51224079	51240016	+	CD33	19	81778	1	15936	3579	1811026937	0	15937	220	1811030296	1	15936	1211	1811029305	2	15935	3133	1811027383	3	15934	1544	1811028972	1	15936	809	1811029707	4.46157301641741	55.5629870519042	55.5629870519042	9.04831765069503e-14	1.28528441950516e-12
chr17	42199176	42277391	-	STAT5B	17	72955	5	78210	3575	1810964663	0	78215	220	1810968018	1	78214	1211	1810967027	5	78210	3130	1810965108	1	78214	1546	1810966692	0	78215	810	1810967428	3.27648412627564	55.528770046134	55.528770046134	9.2148511043888e-14	1.30512380947874e-12
chr17	7483619	7499758	+	POLR2A	17	71074	4	16135	3576	1811026738	0	16139	220	1811030094	1	16138	1211	1811029103	1	16138	3134	1811027180	2	16137	1545	1811028769	0	16139	810	1811029504	4.44897616322559	55.3637918804307	55.3637918804307	1.00142116821189e-13	1.41421628929458e-12
chr22	35743982	35939897	-	RBFOX2	22	87572	5	195910	3575	1810846963	1	195914	219	1810850319	3	195912	1209	1810849329	5	195910	3130	1810847408	1	195914	1546	1810848992	1	195914	809	1810849729	2.64624602933312	54.9278893505689	54.9278893505689	1.25011112572793e-13	1.75521382912898e-12
chr17	40218789	40278231	+	WIPF2	17	72749	4	59438	3576	1810983435	0	59442	220	1810986791	1	59441	1211	1810985800	4	59438	3131	1810983880	1	59441	1546	1810985465	1	59441	809	1810986202	3.46385568534603	54.8823490836658	54.8823490836658	1.28008714739281e-13	1.79212200634993e-12
chr19	48910929	48919891	-	NUCB1-AS1	19	81407	2	8960	3578	1811033913	0	8962	220	1811037271	1	8961	1211	1811036280	2	8960	3133	1811034358	1	8961	1546	1811035945	1	8961	809	1811036682	4.9036665367204	54.7493256383459	54.7493256383459	1.36890498936282e-13	1.91095989607028e-12
chr19	51572327	51589738	+	ZNF175	19	81829	2	17409	3578	1811025464	0	17411	220	1811028822	0	17411	1212	1811027830	3	17408	3132	1811025910	1	17410	1546	1811027496	2	17409	808	1811028234	4.37310337193521	54.1646516722394	54.1646516722394	1.84408044390239e-13	2.55005396716907e-12
chr19	3135032	3163749	+	GNA15	19	77781	3	28714	3577	1811014159	0	28717	220	1811017516	0	28717	1212	1811016524	4	28713	3131	1811014605	2	28715	1545	1811016191	0	28717	810	1811016926	3.99055365558299	54.154697525024	54.154697525024	1.85296222809939e-13	2.55005396716907e-12
chr11	64770033	64779763	-	SF1	11	50308	3	9727	3577	1811033146	0	9730	220	1811036503	1	9729	1211	1811035512	2	9728	3133	1811033590	1	9729	1546	1811035177	0	9730	810	1811035913	4.82143098756532	53.6070383431506	53.6070383431506	2.4491519923231e-13	3.36101140641401e-12
chr15	41659411	41769941	+	MGA	15	63945	4	110526	3576	1810932347	1	110529	219	1810935704	2	110528	1210	1810934713	4	110526	3131	1810932792	1	110529	1546	1810934377	1	110529	809	1810935114	3.01077026757975	53.5457410056261	53.5457410056261	2.52686760404686e-13	3.43852179844808e-12
chr12	50503984	50748657	+	DIP2B	12	54807	5	244668	3575	1810798205	0	244673	220	1810801560	3	244670	1209	1810800571	6	244667	3129	1810798651	2	244671	1545	1810800235	1	244672	809	1810800971	2.48469443905707	53.2901692686719	53.2901692686719	2.87769807982841e-13	3.90498806475039e-12
chr1	167219897	167427345	+	POU2F1	1	6085	4	207444	3576	1810835429	1	207447	219	1810838786	3	207445	1209	1810837796	5	207443	3130	1810835875	2	207446	1545	1810837460	1	207447	809	1810838196	2.58903876862591	53.2310703133117	53.2310703133117	2.96540569877379e-13	3.99205937620408e-12
chr16	1613639	1677906	+	CRAMP1	16	66636	4	64263	3576	1810978610	0	64267	220	1810981966	0	64267	1212	1810980974	3	64264	3132	1810979054	3	64264	1544	1810980642	1	64266	809	1810981377	3.38580452271725	53.2212311999174	53.2212311999174	2.97983859809392e-13	3.99891047224869e-12
chr17	82244361	82274697	-	CSNK1D	17	75443	4	30332	3576	1811012541	0	30336	220	1811015897	1	30335	1211	1811014906	2	30334	3133	1811012984	2	30334	1545	1811014572	0	30336	810	1811015307	3.93570294213908	53.1862012228812	53.1862012228812	3.03423952630055e-13	4.06069851756697e-12
chr3	49030211	49094611	-	QRICH1	3	16235	3	64397	3577	1810978476	0	64400	220	1810981833	2	64398	1210	1810980843	4	64396	3131	1810978922	1	64399	1546	1810980507	1	64399	809	1810981244	3.38373700671063	53.1772894525784	53.1772894525784	3.04756220259605e-13	4.06732340115704e-12
chr19	12784538	12786101	-	AC018761.3	19	78693	1	1562	3579	1811041311	0	1563	220	1811044670	1	1562	1211	1811043679	1	1562	3134	1811041756	1	1562	1546	1811043344	1	1562	809	1811044081	6.313968670551	53.1516355400672	53.1516355400672	3.08753023148256e-13	4.10937585329925e-12
chr6	31797395	31807966	-	LSM2	6	29657	1	10570	3579	1811032303	0	10571	220	1811035662	1	10570	1211	1811034671	2	10569	3133	1811032749	1	10570	1546	1811034336	2	10569	808	1811035074	4.73851642325421	52.4560854313313	52.4560854313313	4.3998138465895e-13	5.76126567836436e-12
chr17	77321609	77500593	+	SEPTIN9	17	75006	4	178980	3576	1810863893	0	178984	220	1810867249	2	178982	1210	1810866259	5	178979	3130	1810864339	1	178983	1546	1810865923	3	178981	807	1810866662	2.67200649922277	52.2147606651415	52.2147606651415	4.97490937334533e-13	6.49680369239559e-12
chr19	14439259	14471866	+	PKN1	19	78845	3	32604	3577	1811010269	0	32607	220	1811013626	2	32605	1210	1811012636	2	32605	3133	1811010713	1	32606	1546	1811012300	1	32606	809	1811013037	3.86350491811056	51.9130252185278	51.9130252185278	5.80091530366644e-13	7.51489241205642e-12
chr9	137243598	137248751	-	FAM166A	9	44064	1	5152	3579	1811037721	1	5152	219	1811041081	1	5152	1211	1811040089	1	5152	3134	1811038166	1	5152	1546	1811039754	1	5152	809	1811040491	5.30292809594799	51.6898248996586	51.6898248996586	6.50035580918029e-13	8.35416098439097e-12
chr17	1829004	1900082	+	RPA1	17	70550	6	71072	3574	1810971801	1	71077	219	1810975156	1	71077	1211	1810974164	1	71077	3134	1810972241	1	71077	1546	1810973829	1	71077	809	1810974566	3.28506528060351	51.0840192504693	51.0840192504693	8.84958772928712e-13	1.12838050364506e-11
chr1	35267708	35422058	+	ZMYM4	1	1841	4	154346	3576	1810888527	0	154350	220	1810891883	2	154348	1210	1810890893	3	154347	3132	1810888971	3	154347	1544	1810890559	2	154348	808	1810891295	2.7510071942164	50.7997493651928	50.7997493651928	1.02284847258716e-12	1.29400986453865e-11
chr6	32578768	32590848	-	HLA-DRB1	6	29780	2	12078	3578	1811030795	0	12080	220	1811034153	0	12080	1212	1811033161	2	12078	3133	1811031240	2	12078	1545	1811032828	1	12079	809	1811033564	4.60505911213195	50.6053254599101	50.6053254599101	1.12942988295117e-12	1.42513516139657e-11
chr1	109547614	109600195	+	GNAI3	1	4029	3	52578	3577	1810990295	0	52581	220	1810993652	1	52580	1211	1810992661	3	52578	3132	1810990740	2	52579	1545	1810992327	1	52580	809	1810993063	3.49110145263802	50.4219960290939	50.4219960290939	1.24000809620384e-12	1.55256683797893e-11
chr9	135810489	135908228	-	CAMSAP1	9	43902	2	97737	3578	1810945136	0	97739	220	1810948494	2	97737	1210	1810947504	3	97736	3132	1810945582	2	97737	1545	1810947169	3	97736	807	1810947907	3.05362685045331	50.4067724971101	50.4067724971101	1.24966703651808e-12	1.5606381653997e-11
chr19	12576099	12611813	-	ZNF490	19	78654	4	35710	3576	1811007163	0	35714	220	1811010519	1	35713	1211	1811009528	2	35712	3133	1811007606	1	35713	1546	1811009193	1	35713	809	1811009930	3.7724817188654	50.3107020432945	50.3107020432945	1.31228361510694e-12	1.63045365784897e-11
chr22	38483439	38507337	-	DDX17	22	87781	2	23896	3578	1811018977	1	23897	219	1811022336	1	23897	1211	1811021344	2	23896	3133	1811019422	1	23897	1546	1811021009	1	23897	809	1811021746	4.05637758201454	49.1725249277079	49.1725249277079	2.34412489419356e-12	2.86845308211393e-11
chr12	866793	869194	+	WNK1	12	53042	1	2400	3579	1811040473	1	2400	219	1811043833	1	2400	1211	1811042841	1	2400	3134	1811040918	1	2400	1546	1811042506	0	2401	810	1811043242	5.88442466463657	48.867243826855	48.867243826855	2.73892020175026e-12	3.34313425630723e-11
chr16	89738402	89817646	-	FANCA	16	70383	4	79240	3576	1810963633	0	79244	220	1810966989	1	79243	1211	1810965998	4	79240	3131	1810964078	2	79242	1545	1810965664	0	79244	810	1810966399	3.17630309244899	48.7860228273203	48.7860228273203	2.85471646321867e-12	3.47574250083115e-11
chr19	49512378	49526329	+	FCGRT	19	81509	2	13949	3578	1811028924	1	13950	219	1811032283	0	13951	1212	1811031290	2	13949	3133	1811029369	1	13950	1546	1811030956	1	13950	809	1811031693	4.46103966091578	48.6108873808989	48.6108873808989	3.12128101143117e-12	3.78134243230239e-11
chr17	82943790	83050166	-	B3GNTL1	17	75513	3	106373	3577	1810936500	0	106376	220	1810939857	1	106375	1211	1810938866	4	106372	3131	1810936946	3	106373	1544	1810938533	1	106375	809	1810939268	2.96894036248922	48.4745207187953	48.4745207187953	3.34610117391776e-12	4.01366901305987e-11
chr11	67288302	67302484	+	ANKRD13D	11	50695	2	14180	3578	1811028693	1	14181	219	1811032052	1	14181	1211	1811031060	2	14180	3133	1811029138	1	14181	1546	1811030725	0	14182	810	1811031461	4.44461522797194	48.3836352128419	48.3836352128419	3.50486306643916e-12	4.18344589109617e-11
chr19	15380049	15419988	-	AKAP8L	19	78919	3	39936	3577	1811002937	0	39939	220	1811006294	1	39938	1211	1811005303	3	39936	3132	1811003382	2	39937	1545	1811004969	0	39939	810	1811005704	3.66066252758725	48.3470228874358	48.3470228874358	3.57081031410189e-12	4.25171482987916e-11
chr3	52254433	52279649	-	WDR82	3	16531	2	25214	3578	1811017659	0	25216	220	1811021017	1	25215	1211	1811020026	3	25213	3132	1811018105	2	25214	1545	1811019692	0	25216	810	1811020427	4.00268875543048	48.3288271430647	48.3288271430647	3.60411700484065e-12	4.27043912427216e-11
chr22	38467077	38481635	+	KDELR3	22	87779	1	14557	3579	1811028316	0	14558	220	1811031675	1	14557	1211	1811030684	2	14556	3133	1811028762	1	14557	1546	1811030349	2	14556	808	1811031087	4.41844487689878	48.0216348263202	48.0216348263202	4.21540580219926e-12	4.98258914527591e-11
chr16	2882258	2896896	+	FLYWCH2	16	66892	2	14636	3578	1811028237	0	14638	220	1811031595	1	14637	1211	1811030604	2	14636	3133	1811028682	2	14636	1545	1811030270	0	14638	810	1811031005	4.41296399168392	47.9458355696988	47.9458355696988	4.38160618898564e-12	5.16646671507094e-11
chr19	867962	894187	-	MED16	19	77491	1	26224	3579	1811016649	0	26225	220	1811020008	2	26223	1210	1811019018	3	26222	3132	1811017096	2	26223	1545	1811018683	0	26225	810	1811019418	3.9634508608491	47.7127481760108	47.7127481760108	4.9347192998539e-12	5.73513549250962e-11
chr19	14736235	14777756	-	ADGRE2	19	78874	3	41518	3577	1811001355	0	41521	220	1811004712	1	41520	1211	1811003721	4	41517	3131	1811001801	1	41520	1546	1811003386	0	41521	810	1811004122	3.62181353452064	47.6661115353927	47.6661115353927	5.05351316348879e-12	5.81752771285036e-11
chr12	118149800	118360720	-	TAOK3	12	57152	7	210913	3573	1810831960	1	210919	219	1810835314	3	210917	1209	1810834324	2	210918	3133	1810832400	1	210919	1546	1810833987	1	210919	809	1810834724	2.50780334950565	47.6592054775101	47.6592054775101	5.07138775418525e-12	5.82430300468841e-11
chr19	42091814	42133473	-	POU2F2	19	80719	2	41657	3578	1811001216	0	41659	220	1811004574	1	41658	1211	1811003583	3	41656	3132	1811001662	2	41657	1545	1811003249	1	41658	809	1811003985	3.6184952282604	47.6079820589512	47.6079820589512	5.20561371786243e-12	5.9503226920884e-11
chr11	2460440	2848991	+	KCNQ1	11	47957	8	388543	3572	1810654330	0	388551	220	1810657682	2	388549	1210	1810656692	6	388545	3129	1810654773	2	388549	1545	1810656357	1	388550	809	1810657093	2.13352459193279	47.5469551614951	47.5469551614951	5.37025979241435e-12	6.09549581110955e-11
chr19	41263421	41305854	+	HNRNPUL1	19	80606	4	42429	3576	1811000444	0	42433	220	1811003800	0	42433	1212	1811002808	2	42431	3133	1811000887	0	42433	1547	1811002473	3	42430	807	1811003213	3.60008494063105	47.2855856820825	47.2855856820825	6.13620265710324e-12	6.82143535656923e-11
chr9	137618012	137764757	+	EHMT1	9	44101	3	146742	3577	1810896131	1	146744	219	1810899489	2	146743	1210	1810898498	4	146741	3131	1810896577	2	146743	1545	1810898163	1	146744	809	1810898899	2.7273339661954	46.5966075221077	46.5966075221077	8.72113492533799e-12	9.43591836688017e-11
chr11	118747765	118791948	-	DDX6	11	52385	4	44179	3576	1810998694	0	44183	220	1811002050	0	44183	1212	1811001058	3	44180	3132	1810999138	1	44182	1546	1811000724	1	44182	809	1811001461	3.55966824065432	46.5784035127726	46.5784035127726	8.80251427304302e-12	9.50280318632066e-11
chr11	121451313	121633763	+	SORL1	11	52536	3	182447	3577	1810860426	1	182449	219	1810863784	2	182448	1210	1810862793	4	182446	3131	1810860872	2	182448	1545	1810862458	2	182448	808	1810863195	2.58373495352969	46.4421621533111	46.4421621533111	9.43634059780152e-12	1.00751082690373e-10
chr1	155660716	155689475	-	YY1AP1	1	5412	2	28757	3578	1811014116	0	28759	220	1811017474	2	28757	1210	1811016484	1	28758	3134	1811014560	3	28756	1544	1811016150	0	28759	810	1811016884	3.87120547006997	46.2662679121131	46.2662679121131	1.03226316383598e-11	1.09731607219151e-10
chr14	73275672	73459580	-	NUMB	14	61638	5	183903	3575	1810858970	0	183908	220	1810862325	1	183907	1211	1810861334	4	183904	3131	1810859414	2	183906	1545	1810861000	2	183906	808	1810861737	2.57577453440172	46.236186894821	46.236186894821	1.04822817093009e-11	1.11185424768087e-10
chr19	8443989	8489110	+	HNRNPM	19	78255	3	45118	3577	1810997755	0	45121	220	1811001112	0	45121	1212	1811000120	2	45119	3133	1810998199	3	45118	1544	1810999788	1	45120	809	1811000523	3.53865904656777	46.2111272681505	46.2111272681505	1.06171738067928e-11	1.12370872229629e-10
chr12	54497783	54542963	+	NCKAP1L	12	55182	2	45178	3578	1810997695	0	45180	220	1811001053	3	45177	1209	1811000064	3	45177	3132	1810998141	0	45180	1547	1810999726	1	45179	809	1811000464	3.53735221114596	46.1882892058929	46.1882892058929	1.07417408301558e-11	1.12997708890988e-10
chr12	26937499	26966650	+	FGFR1OP2	12	54134	3	29148	3577	1811013725	0	29151	220	1811017082	1	29150	1211	1811016091	2	29149	3133	1811014169	2	29149	1545	1811015757	0	29151	810	1811016492	3.85766590818619	46.0541883292026	46.0541883292026	1.15026876912339e-11	1.19147242652482e-10
chr15	58597163	58750707	-	ADAM10	15	64630	4	153540	3576	1810889333	0	153544	220	1810892689	2	153542	1210	1810891699	4	153540	3131	1810889778	1	153543	1546	1810891363	2	153542	808	1810892101	2.68203847190241	45.4978126143687	45.4978126143687	1.52808876663357e-11	1.55627992207671e-10
chr1	155764843	155858295	-	GON4L	1	5426	2	93450	3578	1810949423	0	93452	220	1810952781	1	93451	1211	1810951790	4	93448	3131	1810949870	2	93450	1545	1810951456	2	93450	808	1810952193	3.01137400997139	45.3224590508035	45.3224590508035	1.67121871896825e-11	1.66082351046474e-10
chr15	74843729	74874365	-	SCAMP2	15	65333	2	30634	3578	1811012239	0	30636	220	1811015597	1	30635	1211	1811014606	2	30634	3133	1811012684	3	30633	1544	1811014273	0	30636	810	1811015007	3.80797535860158	45.27639045869	45.27639045869	1.71099800994057e-11	1.69287746075179e-10
chr19	1355389	1373160	+	PWWP3A	19	77573	3	17768	3577	1811025105	0	17771	220	1811028462	0	17771	1212	1811027470	4	17767	3131	1811025551	0	17771	1547	1811027135	0	17771	810	1811027872	4.21899520889099	45.2667563366704	45.2667563366704	1.71943570492772e-11	1.69776801921522e-10
