chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr7	119495023	119908375	-	LINC02476	7	36061	0	413352	3919	1810629182	1	413351	3997	1810629104	3	413349	4530	1810628571	2	413350	3084	1810630017	0	413352	13955	1810619146	0	413352	7261	1810625840	0	413352	14529	1810618572	13.2199421689905	14.3315346022137	14.3315346022137	0.000153275676716858	0.0105895494431717
chr10	58511871	58831435	+	BICC1	10	45497	0	319564	3919	1810722970	3	319561	3995	1810722894	2	319562	4531	1810722358	1	319563	3085	1810723804	0	319564	13955	1810712934	0	319564	7261	1810719628	0	319564	14529	1810712360	13.2199441502305	14.3315324797295	14.3315324797295	0.000153275849521517	0.0105895494431717
chr9	3218296	3526983	-	RFX3	9	41030	0	308687	3919	1810733847	0	308687	3998	1810733768	0	308687	4533	1810733233	1	308686	3085	1810734681	10	308677	13945	1810723821	8	308679	7253	1810730513	10	308677	14519	1810723247	-2.49969842554103	13.9054437601008	-13.9054437601008	0.000192240869790417	0.0131488882376239
chr17	77958239	78106037	+	TNRC6C	17	75036	0	147798	3919	1810894736	0	147798	3998	1810894657	1	147797	4532	1810894123	1	147797	3085	1810895570	16	147782	13939	1810884716	4	147794	7257	1810891398	14	147784	14515	1810884140	-2.00085476442192	13.8785000613425	-13.8785000613425	0.000195016654429447	0.0132930917522628
chr3	151085893	151433742	+	MED12L	3	18659	0	347849	3919	1810694685	0	347849	3998	1810694606	0	347849	4533	1810694071	0	347849	3086	1810695518	9	347840	13946	1810684658	4	347845	7257	1810691347	6	347843	14523	1810684081	-12.4185906243373	13.7176736912224	-13.7176736912224	0.000212445844269271	0.0142904994307085
chr6	61679960	62287225	-	KHDRBS2	6	30766	0	607265	3919	1810435269	0	607265	3998	1810435190	0	607265	4533	1810434655	0	607265	3086	1810436102	5	607260	13950	1810425238	4	607261	7257	1810431931	10	607255	14519	1810424669	-12.4185812601936	13.7176088616252	-13.7176088616252	0.000212453177506178	0.0142904994307085
chr2	143128418	143768352	+	ARHGAP15	2	12068	0	639934	3919	1810402600	0	639934	3998	1810402521	0	639934	4533	1810401986	0	639934	3086	1810403433	9	639925	13946	1810392573	3	639931	7258	1810399261	7	639927	14522	1810391997	-12.4185806191456	13.7176031721756	-13.7176031721756	0.000212453821083591	0.0142904994307085
chr3	100816010	100994453	-	ABI3BP	3	17322	3	178440	3916	1810864094	1	178442	3997	1810864013	1	178442	4532	1810863478	3	178440	3083	1810864927	0	178443	13955	1810854055	0	178443	7261	1810860749	1	178442	14528	1810853482	2.91319275175015	13.5520308082923	13.5520308082923	0.000232040218908103	0.0151093616676229
chr8	88032010	88328483	-	MMP16	8	39433	0	296473	3919	1810746061	2	296471	3996	1810745984	5	296468	4528	1810745452	1	296472	3085	1810746895	0	296473	13955	1810736025	0	296473	7261	1810742719	1	296472	14528	1810735452	2.91318903358875	13.5520289132837	13.5520289132837	0.000232040453187032	0.0151093616676229
chr14	80496478	80942738	-	CEP128	14	61949	1	446259	3918	1810596275	1	446259	3997	1810596196	4	446256	4529	1810595664	2	446258	3084	1810597109	0	446260	13955	1810586238	0	446260	7261	1810592932	1	446259	14528	1810585665	2.91318714713262	13.5520288667176	13.5520288667176	0.000232040458943983	0.0151093616676229
chr12	75563201	75985015	-	AC078923.1	12	55994	2	421812	3917	1810620722	2	421812	3996	1810620643	2	421812	4531	1810620108	2	421812	3084	1810621555	1	421813	13954	1810610685	0	421814	7261	1810617378	0	421814	14529	1810610110	2.91318736351131	13.5520259251352	13.5520259251352	0.000232040822610746	0.0151093616676229
chr3	28348177	29767537	+	AC098650.1	3	15467	5	1419355	3914	1809623179	1	1419359	3997	1809623096	2	1419358	4531	1809622562	0	1419360	3086	1809624007	1	1419359	13954	1809613139	0	1419360	7261	1809619832	0	1419360	14529	1809612564	2.91318458940763	13.5520254620351	13.5520254620351	0.000232040879863615	0.0151093616676229
chr1	71395942	72283539	-	NEGR1	1	3240	2	887595	3917	1810154939	0	887597	3998	1810154858	1	887596	4532	1810154324	1	887596	3085	1810155771	16	887581	13939	1810144917	8	887589	7253	1810151603	19	887578	14510	1810144346	-1.54261219188947	13.2410649261437	-13.2410649261437	0.000273882265832248	0.0177770524201498
chr2	187464229	187514641	-	TFPI	2	13058	0	50412	3919	1810992122	0	50412	3998	1810992043	0	50412	4533	1810991508	0	50412	3086	1810992955	6	50406	13949	1810982092	6	50406	7255	1810988786	6	50406	14523	1810981518	-12.3646181292965	12.9963439849671	-12.9963439849671	0.000312099755937489	0.0195814872487963
chrX	44872510	45112602	+	KDM6A	23	89181	0	240092	3919	1810802442	0	240092	3998	1810802363	0	240092	4533	1810801828	0	240092	3086	1810803275	7	240085	13948	1810792413	4	240088	7257	1810799104	7	240085	14522	1810791839	-12.3645038618875	12.9955900828354	-12.9955900828354	0.000312225440620706	0.0195814872487963
chr4	142028744	142474415	-	INPP4B	4	23039	0	445671	3919	1810596863	0	445671	3998	1810596784	0	445671	4533	1810596249	0	445671	3086	1810597696	7	445664	13948	1810586834	5	445666	7256	1810593526	6	445665	14523	1810586259	-12.3644898532024	12.9954952683765	-12.9954952683765	0.000312241250959966	0.0195814872487963
chr4	61201141	62072466	+	ADGRL3	4	21331	0	871325	3919	1810171209	0	871325	3998	1810171130	0	871325	4533	1810170595	0	871325	3086	1810172042	6	871319	13949	1810161179	6	871319	7255	1810167873	6	871319	14523	1810160605	-12.364481860046	12.9954431641381	-12.9954431641381	0.000312249939700915	0.0195814872487963
chr8	82032532	82953078	+	AC060765.2	8	39352	0	920546	3919	1810121988	0	920546	3998	1810121909	0	920546	4533	1810121374	0	920546	3086	1810122821	9	920537	13946	1810111961	3	920543	7258	1810118649	6	920540	14523	1810111384	-12.3644814124856	12.99543806375	-12.99543806375	0.000312250790238888	0.0195814872487963
chr12	6987258	7071032	+	C1S	12	53433	0	83774	3919	1810958760	2	83772	3996	1810958683	0	83774	4533	1810958146	0	83774	3086	1810959593	10	83764	13945	1810948734	8	83766	7253	1810955426	14	83760	14515	1810948164	-1.94022220401996	12.6698749598581	-12.6698749598581	0.000371594382420848	0.0232314880617156
chr6	32254337	32391931	+	TSBP1-AS1	6	29762	0	137594	3919	1810904940	0	137594	3998	1810904861	1	137593	4532	1810904327	2	137592	3084	1810905775	12	137582	13943	1810894916	8	137586	7253	1810901606	17	137577	14512	1810894347	-1.67997756679012	12.5703252805397	-12.5703252805397	0.00039192035756197	0.0240459421308742
chr10	16823965	17130811	-	CUBN	10	44614	2	306844	3917	1810735690	2	306844	3996	1810735611	4	306842	4529	1810735078	1	306845	3085	1810736522	0	306846	13955	1810725652	0	306846	7261	1810732346	2	306844	14527	1810725080	2.33786085175691	12.5104738017544	12.5104738017544	0.000404676965337081	0.0240459421308742
chr2	74557891	74641327	-	M1AP	2	10586	2	83434	3917	1810959100	3	83433	3995	1810959022	4	83432	4529	1810958488	0	83436	3086	1810959931	2	83434	13953	1810949064	0	83436	7261	1810955756	0	83436	14529	1810948488	2.33787466800393	12.5104714729823	12.5104714729823	0.000404677469749259	0.0240459421308742
chr3	183919933	184018884	-	ABCC5	3	19415	2	98949	3917	1810943585	3	98948	3995	1810943507	2	98949	4531	1810942971	2	98949	3084	1810944418	0	98951	13955	1810933547	1	98950	7260	1810940242	1	98950	14528	1810932974	2.33787169255649	12.5104692294262	12.5104692294262	0.000404677955704313	0.0240459421308742
chr22	40043816	40335807	+	TNRC6B	22	87879	2	291989	3917	1810750545	0	291991	3998	1810750464	2	291989	4531	1810749931	1	291990	3085	1810751377	17	291974	13938	1810740524	11	291980	7250	1810747212	18	291973	14511	1810739951	-1.38696278221284	12.4392779492773	-12.4392779492773	0.000420398278372036	0.0240459421308742
chr3	114314500	115148271	-	ZBTB20	3	17627	0	833771	3919	1810208763	3	833768	3995	1810208687	3	833768	4530	1810208152	0	833771	3086	1810209596	18	833753	13937	1810198745	11	833760	7250	1810205432	21	833750	14508	1810198174	-1.28804045546744	12.2962735078763	-12.2962735078763	0.000453863576629132	0.0240459421308742
chr16	30471750	30521779	+	ITGAL	16	68268	0	50029	3919	1810992505	0	50029	3998	1810992426	0	50029	4533	1810991891	0	50029	3086	1810993338	3	50026	13952	1810982472	4	50025	7257	1810989167	10	50019	14519	1810981905	-12.3074261693626	12.2741353299934	-12.2741353299934	0.000459279407868274	0.0240459421308742
chr12	55760423	55818709	-	SARNP	12	55264	0	58286	3919	1810984248	0	58286	3998	1810984169	0	58286	4533	1810983634	0	58286	3086	1810985081	8	58278	13947	1810974220	3	58283	7258	1810980909	6	58280	14523	1810973644	-12.3074064662681	12.2740083939862	-12.2740083939862	0.00045931064849436	0.0240459421308742
chr12	55757274	55828546	-	AC023055.1	12	55263	0	71272	3919	1810971262	0	71272	3998	1810971183	0	71272	4533	1810970648	0	71272	3086	1810972095	8	71264	13947	1810961234	3	71269	7258	1810967923	6	71266	14523	1810960658	-12.3073847149818	12.273876614403	-12.273876614403	0.000459343083457076	0.0240459421308742
chr5	103128305	103203523	+	PPIP5K2	5	26052	0	75218	3919	1810967316	0	75218	3998	1810967237	0	75218	4533	1810966702	0	75218	3086	1810968149	6	75212	13949	1810957286	5	75213	7256	1810963979	6	75212	14523	1810956712	-12.3073795933826	12.2738455280196	-12.2738455280196	0.000459350735098174	0.0240459421308742
chr17	57256012	57632900	+	MSI2	17	73914	0	376888	3919	1810665646	0	376888	3998	1810665567	0	376888	4533	1810665032	0	376888	3086	1810666479	6	376882	13949	1810655616	2	376886	7259	1810662306	9	376879	14520	1810655045	-12.3073055509758	12.2733907187358	-12.2733907187358	0.000459462697130486	0.0240459421308742
chr4	90126584	91601913	+	CCSER1	4	22063	0	1475329	3919	1809567205	0	1475329	3998	1809567126	0	1475329	4533	1809566591	0	1475329	3086	1809568038	9	1475320	13946	1809557178	3	1475326	7258	1809563866	5	1475324	14524	1809556600	-12.3072918029173	12.2733022854663	-12.2733022854663	0.000459484470263116	0.0240459421308742
chr16	14974199	15022728	+	PDXDC1	16	67498	0	48529	3919	1810994005	1	48528	3997	1810993927	0	48529	4533	1810993391	0	48529	3086	1810994838	14	48515	13941	1810983983	2	48527	7259	1810990665	9	48520	14520	1810983404	-2.38642290599892	11.9626192417927	-11.9626192417927	0.000542785168729743	0.0240459421308742
chr7	44114698	44123196	-	POLD2	7	34151	0	8498	3919	1811034036	2	8496	3996	1811033959	1	8497	4532	1811033423	2	8496	3084	1811034871	0	8498	13955	1811024000	0	8498	7261	1811030694	0	8498	14529	1811023426	13.0378484789278	11.9428982324898	11.9428982324898	0.000548560789057628	0.0240459421308742
chr5	179614180	179624168	-	HNRNPH1	5	28284	1	9987	3918	1811032547	2	9986	3996	1811032469	1	9987	4532	1811031933	1	9987	3085	1811033380	0	9988	13955	1811022510	0	9988	7261	1811029204	0	9988	14529	1811021936	13.0378038732583	11.9428708578926	11.9428708578926	0.000548568849126685	0.0240459421308742
chr16	30075224	30085318	+	PPP4C	16	68202	0	10094	3919	1811032440	1	10093	3997	1811032362	2	10092	4531	1811031828	2	10092	3084	1811033275	0	10094	13955	1811022404	0	10094	7261	1811029098	0	10094	14529	1811021830	13.0378012015005	11.942868652055	11.942868652055	0.000548569498610041	0.0240459421308742
chrX	154010506	154020902	-	IRAK1	23	91443	0	10396	3919	1811032138	1	10395	3997	1811032060	1	10395	4532	1811031525	3	10393	3083	1811032974	0	10396	13955	1811022102	0	10396	7261	1811028796	0	10396	14529	1811021528	13.0377938886336	11.9428664734587	11.9428664734587	0.000548570140073257	0.0240459421308742
chr9	35736866	35750218	-	GBA2	9	41668	2	13350	3917	1811029184	1	13351	3997	1811029104	0	13352	4533	1811028568	2	13350	3084	1811030017	0	13352	13955	1811019146	0	13352	7261	1811025840	0	13352	14529	1811018572	13.0377397775728	11.9428274452221	11.9428274452221	0.000548581631628187	0.0240459421308742
chr7	100014598	100034271	+	ZKSCAN1	7	35444	2	19671	3917	1811022863	1	19672	3997	1811022783	1	19672	4532	1811022248	1	19672	3085	1811023695	0	19673	13955	1811012825	0	19673	7261	1811019519	0	19673	14529	1811012251	13.0376786352125	11.9427901585586	11.9427901585586	0.000548592610617571	0.0240459421308742
chr12	57055642	57079791	-	NEMP1	12	55446	1	24148	3918	1811018386	2	24147	3996	1811018308	2	24147	4531	1811017773	0	24149	3086	1811019218	0	24149	13955	1811008349	0	24149	7261	1811015043	0	24149	14529	1811007775	13.0376546924622	11.9427741866093	11.9427741866093	0.000548597313596577	0.0240459421308742
chr15	74410025	74434704	-	SEMA7A	15	65287	1	24678	3918	1811017856	2	24677	3996	1811017778	1	24678	4532	1811017242	1	24678	3085	1811018689	0	24679	13955	1811007819	0	24679	7261	1811014513	0	24679	14529	1811007245	13.0376524286216	11.9427735859063	11.9427735859063	0.000548597490475866	0.0240459421308742
chr12	132687048	132714912	+	AC135586.2	12	57828	0	27864	3919	1811014670	2	27862	3996	1811014593	2	27862	4531	1811014058	1	27863	3085	1811015504	0	27864	13955	1811004634	0	27864	7261	1811011328	0	27864	14529	1811004060	13.0376406611018	11.9427651676815	11.9427651676815	0.0005485999692596	0.0240459421308742
chr1	150600850	150630566	-	ENSA	1	4854	0	29716	3919	1811012818	1	29715	3997	1811012740	2	29714	4531	1811012206	2	29714	3084	1811013653	0	29716	13955	1811002782	0	29716	7261	1811009476	0	29716	14529	1811002208	13.0376349779754	11.9427638528869	11.9427638528869	0.000548600356407691	0.0240459421308742
chr9	121340769	121371253	-	STOM	9	43091	1	30483	3918	1811012051	1	30483	3997	1811011972	3	30481	4530	1811011439	0	30484	3086	1811012883	0	30484	13955	1811002014	0	30484	7261	1811008708	0	30484	14529	1811001440	13.0376328230903	11.9427618088666	11.9427618088666	0.000548600958280687	0.0240459421308742
chr17	4996949	5028401	+	KIF1C	17	70814	0	31452	3919	1811011082	2	31450	3996	1811011005	2	31450	4531	1811010470	1	31451	3085	1811011916	0	31452	13955	1811001046	0	31452	7261	1811007740	0	31452	14529	1811000472	13.0376302587911	11.942757967161	11.942757967161	0.000548602089493921	0.0240459421308742
chr17	50055439	50089729	+	ITGA3	17	73689	1	34289	3918	1811008245	0	34290	3998	1811008165	2	34288	4531	1811007632	2	34288	3084	1811009079	0	34290	13955	1810998208	0	34290	7261	1811004902	0	34290	14529	1810997634	13.0376235713766	11.9427535536233	11.9427535536233	0.000548603389089242	0.0240459421308742
chr3	45110215	45147422	-	CDCP1	3	15974	1	37206	3918	1811005328	0	37207	3998	1811005248	3	37204	4530	1811004716	1	37206	3085	1811006161	0	37207	13955	1810995291	0	37207	7261	1811001985	0	37207	14529	1810994717	13.0376177636859	11.9427521878388	11.9427521878388	0.00054860379125421	0.0240459421308742
chr13	25300630	25336340	+	NUP58	13	58060	2	35708	3917	1811006826	1	35709	3997	1811006746	1	35709	4532	1811006211	1	35709	3085	1811007658	0	35710	13955	1810996788	0	35710	7261	1811003482	0	35710	14529	1810996214	13.037620625047	11.9427516248543	11.9427516248543	0.000548603957029048	0.0240459421308742
chr17	18273920	18316007	-	TOP3A	17	71650	3	42084	3916	1811000450	1	42086	3997	1811000369	1	42086	4532	1810999834	0	42087	3086	1811001280	0	42087	13955	1810990411	0	42087	7261	1810997105	0	42087	14529	1810989837	13.0376098439867	11.9427431148943	11.9427431148943	0.000548606462854595	0.0240459421308742
chr5	140245447	140304083	-	PFDN1	5	26932	1	58635	3918	1810983899	1	58635	3997	1810983820	3	58633	4530	1810983287	0	58636	3086	1810984731	0	58636	13955	1810973862	0	58636	7261	1810980556	0	58636	14529	1810973288	13.0375928084644	11.9427371614147	11.9427371614147	0.000548608215910851	0.0240459421308742
chr6	136034030	136095828	-	AL138828.1	6	32123	0	61798	3919	1810980736	1	61797	3997	1810980658	2	61796	4531	1810980124	2	61796	3084	1810981571	0	61798	13955	1810970700	0	61798	7261	1810977394	0	61798	14529	1810970126	13.0375905865059	11.9427315774374	11.9427315774374	0.000548609860169025	0.0240459421308742
chr1	94168904	94238584	-	ARHGAP29	1	3704	1	69679	3918	1810972855	2	69678	3996	1810972777	2	69678	4531	1810972242	0	69680	3086	1810973687	0	69680	13955	1810962818	0	69680	7261	1810969512	0	69680	14529	1810962244	13.0375859367956	11.9427292016335	11.9427292016335	0.000548610559749863	0.0240459421308742
chr2	201805620	201889457	+	CDK15	2	13439	0	83837	3919	1810958697	3	83834	3995	1810958621	2	83835	4531	1810958085	0	83837	3086	1810959530	0	83837	13955	1810948661	0	83837	7261	1810955355	0	83837	14529	1810948087	13.0375797779283	11.9427279403899	11.9427279403899	0.000548610931136895	0.0240459421308742
chr7	151556123	151633353	-	PRKAG2	7	37098	1	77229	3918	1810965305	2	77228	3996	1810965227	1	77229	4532	1810964691	1	77229	3085	1810966138	0	77230	13955	1810955268	0	77230	7261	1810961962	0	77230	14529	1810954694	13.0375823709278	11.9427273808979	11.9427273808979	0.000548611095885554	0.0240459421308742
chr12	25972754	26069485	+	RASSF8	12	54109	0	96731	3919	1810945803	2	96729	3996	1810945726	2	96729	4531	1810945191	1	96730	3085	1810946637	0	96731	13955	1810935767	0	96731	7261	1810942461	0	96731	14529	1810935193	13.037575738602	11.9427260551602	11.9427260551602	0.000548611486263839	0.0240459421308742
chr4	141635725	141733182	+	IL15	4	23033	3	97454	3916	1810945080	0	97457	3998	1810944998	1	97456	4532	1810944464	1	97456	3085	1810945911	0	97457	13955	1810935041	0	97457	7261	1810941735	0	97457	14529	1810934467	13.0375755390029	11.9427259392105	11.9427259392105	0.000548611520406639	0.0240459421308742
chr19	44632198	44719631	-	AC243964.3	19	80953	1	87432	3918	1810955102	1	87432	3997	1810955023	1	87432	4532	1810954488	2	87431	3084	1810955936	0	87433	13955	1810945065	0	87433	7261	1810951759	0	87433	14529	1810944491	13.0375785288195	11.9427250626031	11.9427250626031	0.000548611778533714	0.0240459421308742
chr19	42752726	42856691	-	PSG8	19	80774	2	103963	3917	1810938571	2	103963	3996	1810938492	1	103964	4532	1810937956	0	103965	3086	1810939402	0	103965	13955	1810928533	0	103965	7261	1810935227	0	103965	14529	1810927959	13.0375739122123	11.9427234050818	11.9427234050818	0.000548612266610182	0.0240459421308742
chr9	110873777	111000466	-	LPAR1	9	42854	3	126686	3916	1810915848	1	126688	3997	1810915767	0	126689	4533	1810915231	1	126688	3085	1810916679	0	126689	13955	1810905809	0	126689	7261	1810912503	0	126689	14529	1810905235	13.0375695228527	11.9427211054135	11.9427211054135	0.000548612943774951	0.0240459421308742
chr1	183804119	183928531	+	RGL1	1	6563	0	124412	3919	1810918122	1	124411	3997	1810918044	3	124409	4530	1810917511	1	124411	3085	1810918956	0	124412	13955	1810908086	0	124412	7261	1810914780	0	124412	14529	1810907512	13.0375698932752	11.9427203016821	11.9427203016821	0.000548613180443525	0.0240459421308742
chr2	173074434	173222204	+	MAP3K20	2	12718	1	147769	3918	1810894765	1	147769	3997	1810894686	1	147769	4532	1810894151	2	147768	3084	1810895599	0	147770	13955	1810884728	0	147770	7261	1810891422	0	147770	14529	1810884154	13.0375666637066	11.9427198143676	11.9427198143676	0.000548613323939295	0.0240459421308742
chr3	33276441	33388092	+	FBXL2	3	15532	2	111649	3917	1810930885	1	111650	3997	1810930805	1	111650	4532	1810930270	1	111650	3085	1810931717	0	111651	13955	1810920847	0	111651	7261	1810927541	0	111651	14529	1810920273	13.0375722273189	11.9427194569726	11.9427194569726	0.000548613429178668	0.0240459421308742
chr11	104445867	104610296	-	LINC02552	11	51847	0	164429	3919	1810878105	1	164428	3997	1810878027	3	164426	4530	1810877494	1	164428	3085	1810878939	0	164429	13955	1810868069	0	164429	7261	1810874763	0	164429	14529	1810867495	13.0375649226885	11.942718260223	11.942718260223	0.000548613781576557	0.0240459421308742
