testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	time	group	V4	interaction	testStat	signedTestStat	pvalue	adjpvalue
14798	chr3	4361145	4468269	-	SUMF1	3	-8.47115726163652	0.274140892866102	-0.268308998890184	-0.157476140391046	0.400775457020095	1.92544318900764	1.92544318900764	0.165257846306811	1
31073	chr6	83095728	83168331	+	DOP1A	6	-8.47137815167193	0.27419880625558	-0.267796366730257	0.197650675164834	-0.460899588664214	1.89508414281954	-1.89508414281954	0.168629593537671	1
44756	chr10	24583608	24724668	-	ARHGAP21	10	-8.47144234476722	0.274263613693905	-0.267836453771888	0.582471991898044	-0.74500493726502	1.8940387103612	-1.8940387103612	0.168747097612649	1
8139	chr1	240090882	240475187	+	FMN2	1	-8.47137226243063	0.274203853835303	-0.267752404293307	0.108914265309784	-0.358588957491009	1.89296650794131	-1.89296650794131	0.168867708091767	1
40433	chr8	131903092	132013642	+	EFR3A	8	-8.47137541494075	0.274004800869875	-0.267550916482359	0.43722522853322	-0.302293356298233	1.89162270509405	-1.89162270509405	0.169019010108819	1
79009	chr19	16400630	16472950	-	EPS15L1	19	-8.47115840949585	0.27418050223342	-0.268177398581804	-0.244530012902266	0.518053257907289	1.87909206394033	1.87909206394033	0.170437376476818	1
6363	chr1	175944830	176208286	-	COP1	1	-8.47139843097082	0.274250482433782	-0.267844169018981	0.300987429204532	-0.555407003724477	1.87370480770915	-1.87370480770915	0.171051365782397	1
23615	chr4	173167810	173323967	+	GALNT7	4	-8.47142265105322	0.274243560039916	-0.267833729317759	0.582472350494829	-0.789710422871246	1.86181794749427	-1.86181794749427	0.172415129617949	1
36209	chr7	127651193	128092593	+	SND1	7	-8.47132983734343	0.274188876309468	-0.267814869432211	0.231162804488305	-0.447751826231012	1.82133488892578	-1.82133488892578	0.177154463406093	1
37920	chr8	22440082	22541125	+	PPP3CC	8	-8.47141049413467	0.274026366854279	-0.267428044116176	0.221001085127168	-0.3742983325039	1.79278298428108	-1.79278298428108	0.180587451421797	1
85076	chr20	63706464	63736141	+	ZGPAT	20	-8.47137431953392	0.274228566842976	-0.26777968764632	0.381035639591836	-0.465072200918471	1.76910863540979	-1.76910863540979	0.183492430900546	1
2378	chr1	44738836	44767767	+	KIF2C	1	-8.47142699480627	0.27428197740161	-0.267863093230334	0.764858467600422	-0.897857135033583	1.74314310203408	-1.74314310203408	0.186741067235321	1
66026	chr15	90966189	91023566	-	AC068831.8	15	-8.47116811746207	0.274149701107986	-0.268158317908822	-0.204466086716369	0.538846080512119	1.68715475468343	1.68715475468343	0.193976460143191	1
69349	chr16	68084343	68218090	+	NFATC3	16	-8.47139499124738	0.274243170851299	-0.267804189667266	0.151416816688249	-0.40110036733628	1.68349500332988	-1.68349500332988	0.194460695368696	1
57032	chr12	113243260	113296194	+	TPCN1	12	-8.47115050029168	0.274113304739731	-0.268248640738373	-0.168525884475465	0.555694527861478	1.65866962158907	1.65866962158907	0.197783044638018	1
16346	chr3	49939006	50077249	+	RBM6	3	-8.47145777949176	0.274290348146612	-0.267762533851057	0.177838551515554	-0.353665008485927	1.65314070239401	-1.65314070239401	0.198532003213977	1
26896	chr5	139525430	139626855	+	UBE2D2	5	-8.47136532148238	0.274219403156518	-0.267846513970896	0.381040304252528	-0.480755711837826	1.65223225987575	-1.65223225987575	0.198655380719081	1
67897	chr16	24919388	25016369	-	ARHGAP17	16	-8.47139060531442	0.274242512855547	-0.267860729759961	0.300990876275173	-0.53845819978869	1.64975945543119	-1.64975945543119	0.198991673653627	1
24564	chr5	33021960	33299000	-	AC010343.3	5	-8.47134434875111	0.274203656380489	-0.267826441120725	0.231152861553174	-0.353750077527231	1.63818882735359	-1.63818882735359	0.200574149443597	1
73177	chr17	44140905	44162476	+	HROB	17	-8.47130653341247	0.274294334137907	-0.268209679582631	-0.334281116515314	1.06669546495049	1.63398801171206	1.63398801171206	0.201152336657614	1
90334	chrX	103403776	103452754	+	AL117327.1	23	-8.47137420849445	0.274228453661912	-0.267859019482637	0.381035697253162	-0.466291620769026	1.62824423313577	-1.62824423313577	0.201946067853989	1
53347	chr12	6665647	6669184	+	AC125494.1	12	-8.47142453231535	0.274180513985438	-0.267770728855071	0.505057918980116	-0.519142175457306	1.62172206052855	-1.62172206052855	0.202851837920764	1
39125	chr8	73007863	73048122	+	TERF1	8	-8.47139234503365	0.274246694609796	-0.267902648447605	0.764859100619616	-0.99863103407227	1.6167667855043	-1.6167667855043	0.203543203161037	1
46226	chr10	86435255	86522792	-	WAPL	10	-8.47139234503506	0.274246694610638	-0.267902648448022	0.764859100620183	-0.998631034072766	1.61676677543073	-1.61676677543073	0.20354320456933	1
64643	chr15	58986654	59097419	+	RNF111	15	-8.47124169304973	0.274233504666993	-0.268222148122713	-0.145840784011316	0.363309616799633	1.60435067149592	1.60435067149592	0.205287745284819	1
52460	chr11	119205297	119308147	+	CBL	11	-8.47112222731328	0.274106648352034	-0.268478743712517	-0.334277736828588	0.791198394566443	1.60147873158712	1.60147873158712	0.205693778751343	1
50480	chr11	65653596	65663972	-	RELA	11	-8.47139919720741	0.274253672060954	-0.267878374157867	0.764858975342212	-0.86445195037882	1.59791632574343	-1.59791632574343	0.206198747864783	1
69751	chr16	75293709	75434503	-	CFDP1	16	-8.47133412443023	0.274156310235042	-0.267760366646144	0.218521228876714	-0.452303029157055	1.56275150262809	-1.56275150262809	0.211262801742828	1
57266	chr12	120762509	120905358	-	SPPL3	12	-8.47138836445412	0.27424264123135	-0.267895884925702	0.764859173418533	-0.95069351363069	1.56048802590885	-1.56048802590885	0.211593778203499	1
15087	chr3	12286367	12434344	+	PPARG	3	-8.47136323045843	0.274222107122954	-0.267766266038205	0.109791275754118	-0.282848654804009	1.55424002154177	-1.55424002154177	0.212510588837937	1
86381	chr21	46097111	46132848	+	COL6A2	21	-8.47136071720821	0.274158194741436	-0.267734908162923	0.225676139581167	-0.265310762401736	1.53223845174216	-1.53223845174216	0.215776803697074	1
11181	chr2	101696702	101894689	+	MAP4K4	2	-8.47135078020771	0.274089080867974	-0.267645489106129	0.318882818576795	-0.552646500371336	1.52727348272674	-1.52727348272674	0.216522108024862	1
25955	chr5	96049114	96215519	+	MIR583HG	5	-8.47134219169594	0.274080331576399	-0.26763170729133	0.31888837303012	-0.448284949744237	1.52330699528466	-1.52330699528466	0.217119731423761	1
71159	chr17	7856685	7886209	-	NAA38	17	-8.47086786328092	0.273825199075006	-0.268464050370056	-0.334250651583945	1.0300320053581	1.52136815466656	1.52136815466656	0.217412568019161	1
768	chr1	13699239	13825065	+	PRDM2	1	-8.47131198605059	0.274170694306876	-0.267809766784047	0.231175036059949	-0.464957589532995	1.51300332752362	-1.51300332752362	0.218681376605827	1
37952	chr8	22620417	22670121	-	BIN3	8	-8.4713119860511	0.274170694307568	-0.26780976678512	0.231175036059426	-0.464957589532373	1.5130033133064	-1.5130033133064	0.218681378769842	1
77674	chr19	1985447	2016714	-	BTBD2	19	-8.47131441725243	0.274116816451072	-0.267734417251668	0.327229719961522	-0.560994854744031	1.50996564912202	-1.50996564912202	0.219144328086275	1
50406	chr11	65332851	65354262	+	DPF2	11	-8.47139096333691	0.274245287671419	-0.267891026766962	0.76485912586125	-0.847657188323267	1.50453881017165	-1.50453881017165	0.21997431043178	1
11952	chr2	132671787	133569463	-	NCKAP5	2	-8.47138219252684	0.27399003703714	-0.267426372515757	0.298788544347459	-0.532547034446784	1.50347151053575	-1.50347151053575	0.220137985002977	1
40244	chr8	125090859	125367120	+	NSMCE2	8	-8.47136424424878	0.274230754788721	-0.267840967119894	0.134500396751649	-0.38891453507437	1.50085125811165	-1.50085125811165	0.220540428407348	1
16065	chr3	47066991	47121432	-	SETD2	3	-8.47143812752598	0.274293313262565	-0.267852903006965	0.764858264459197	-0.802327912703493	1.48677759011116	-1.48677759011116	0.222717108788672	1
86419	chr21	46323155	46445769	+	PCNT	21	-8.47104028551903	0.273944690804839	-0.268566007158803	0.178290561723882	0.391331067097669	1.47916136965796	1.47916136965796	0.22390577990231	1
37387	chr8	6405626	6648508	+	MCPH1	8	-8.47128729068407	0.274275202354099	-0.268246338855881	-0.168619386893634	0.459916557598126	1.47526872388335	1.47526872388335	0.224516244064907	1
69992	chr16	82625964	83795376	+	CDH13	16	-8.4708947858681	0.273852625338233	-0.268438865751354	-0.334251155260023	1.01079926922784	1.45323802554776	1.45323802554776	0.228009093776757	1
34644	chr7	69823570	70290554	+	AUTS2	7	-8.47135519003606	0.274220150144471	-0.267859779837469	0.155602670646065	-0.418859444210559	1.44142896268386	-1.44142896268386	0.229908243152947	1
31671	chr6	116398394	116463696	+	Z84488.2	6	-8.47135519003836	0.274220150144987	-0.267859779836011	0.155602670646417	-0.418859444211146	1.44142894445031	-1.44142894445031	0.229908246099962	1
13648	chr2	208265254	208358746	+	PIKFYVE	2	-8.47140895696623	0.274229530830846	-0.267822072439515	0.309039375980491	-0.408756984399172	1.42102210017765	-1.42102210017765	0.233235243660675	1
13609	chr2	207327889	207530791	-	AC009226.1	2	-8.47124196666853	0.274233783376701	-0.268195833646465	-0.145840956723406	0.346516791566371	1.41562037239419	1.41562037239419	0.234125615527738	1
75622	chr18	2654725	2805017	+	SMCHD1	18	-8.4714358800171	0.274279377363889	-0.267891341162404	0.359207586637462	-0.62248617031938	1.37041254756332	-1.37041254756332	0.241741014981388	1
60601	chr14	34752730	34876360	-	BAZ1A	14	-8.4713527451936	0.274206378292849	-0.267760454888144	0.089501839474778	-0.27482079396379	1.36311290730737	-1.36311290730737	0.242998715342501	1
18908	chr3	160227453	160450829	-	AC079594.2	3	-8.47137148513335	0.274216786530621	-0.267831091875247	0.147401218378859	-0.384861420696296	1.35985392751172	-1.35985392751172	0.243562798827087	1
39111	chr8	71842122	72053047	+	MSC-AS1	8	-8.4713734501186	0.274223574675328	-0.267785294122714	0.100167026384093	-0.254732804283452	1.35314262143947	-1.35314262143947	0.244729470000312	1
8035	chr1	235166894	235328487	-	ARID4B	1	-8.47134317007222	0.274163171985006	-0.267760847108729	0.197672129070425	-0.404912457189226	1.35198813267925	-1.35198813267925	0.244930849300282	1
40978	chr9	503694	746103	+	KANK1	9	-8.47107305032921	0.27403441846388	-0.268361838606373	-0.168485723180849	0.499588436162956	1.34825412492864	1.34825412492864	0.245583565056141	1
27279	chr5	146446311	146511961	+	TCERG1	5	-8.47118584560112	0.274149303486994	-0.268240873928761	-0.168544210568005	0.509250890451118	1.33728077797787	1.33728077797787	0.247514078316398	1
33415	chr7	17298294	17467234	+	AC019117.4	7	-8.47090946227012	0.27386757487041	-0.268970544544421	-0.33425142839012	0.973829544157639	1.33458437897571	1.33458437897571	0.247991286647599	1
36104	chr7	122318410	122887460	-	CADPS2	7	-8.47135146149096	0.274205288156588	-0.26786505219783	0.381047489256742	-0.614817256152422	1.32498180568291	-1.32498180568291	0.249699925650655	1
70519	chr17	1517717	1563792	-	PITPNA	17	-8.47135146149137	0.274205288156489	-0.267865052197091	0.381047489257048	-0.614817256152793	1.32498179823961	-1.32498179823961	0.249699926980665	1
8000	chr1	234391312	234480179	-	TARBP1	1	-8.4713514614917	0.274205288156975	-0.267865052197887	0.381047489256724	-0.614817256152394	1.3249817865144	-1.3249817865144	0.249699929075787	1
22088	chr4	94450856	94668227	+	PDLIM5	4	-8.47117845462697	0.274167252825524	-0.26822130513399	-0.10928688247882	0.309316035682513	1.32359138694301	1.32359138694301	0.249948524745446	1
66827	chr16	2512964	2527955	+	AC093525.1	16	-8.47134748113221	0.274201234513594	-0.267858287025572	0.38104955272036	-0.566887753500391	1.27940639245207	-1.27940639245207	0.258009435741857	1
13050	chr2	186827474	186850170	-	ZSWIM2	2	-8.47138926892989	0.274243562305638	-0.267932663285211	0.764859156820011	-0.757259225640846	1.27073953502622	-1.27073953502622	0.25962798948041	1
40456	chr8	132774357	132845923	+	PHF20L1	8	-8.47137260019718	0.27421613497149	-0.26782183798403	0.167390488599572	-0.28999182626164	1.25319374116589	-1.25319374116589	0.262943365573022	1
32946	chr6	169703901	169725500	-	PHF10	6	-8.4713447758799	0.274198479443521	-0.267854004141422	0.381050955164279	-0.534293366323939	1.24865282575774	-1.24865282575774	0.263809936313195	1
43306	chr9	127450485	127503501	+	LRSAM1	9	-8.47127824386619	0.274303456560743	-0.268265678250284	-0.173884695286633	0.364582962659598	1.24830368550829	1.24830368550829	0.263876711619093	1
1890	chr1	36223431	36304148	+	THRAP3	1	-8.4713074053141	0.27429522193951	-0.268212366644462	-0.334281132415292	0.88430356282074	1.23349493942442	1.23349493942442	0.266728430705997	1
13779	chr2	215611562	215844536	-	LINC00607	2	-8.4713074053141	0.274295221939512	-0.268212366644466	-0.334281132415302	0.88430356282075	1.23349491952104	1.23349491952104	0.266728434564495	1
17510	chr3	111910609	111976465	+	PHLDB2	3	-8.47139439618517	0.274252080374036	-0.267881089479333	0.160396081536628	-0.423664613400358	1.23313913525271	-1.23313913525271	0.266797418514129	1
38332	chr8	37421340	37494913	-	LINC01605	8	-8.47124704480805	0.27423234152744	-0.268195062834628	-0.157530231010845	0.354539205989282	1.22821130454031	1.22821130454031	0.267755178955349	1
7502	chr1	219172874	219212865	+	LYPLAL1	1	-8.47124343257233	0.274235276529053	-0.268171842939271	-0.145841881996993	0.327985978259766	1.22608353905525	1.22608353905525	0.268170050715391	1
42124	chr9	75889643	76362339	+	PCSK5	9	-8.47126111909406	0.274270446530399	-0.268158946355921	-0.334302643226217	1.06664473172378	1.22345022016816	1.22345022016816	0.268684606185832	1
52343	chr11	118400606	118482737	+	AP001267.5	11	-8.47120551381691	0.27418778780722	-0.268201326028704	-0.204481095975163	0.464171602488792	1.21185337325005	1.21185337325005	0.270965376459111	1
34986	chr7	81946443	82444777	-	CACNA2D1	7	-8.47135112514172	0.274149077736223	-0.267729658183711	0.147423194602755	-0.381204616259751	1.20596525668225	-1.20596525668225	0.272132667141857	1
59055	chr13	77044656	77328094	-	MYCBP2	13	-8.47131644498079	0.274077636410367	-0.267814413233056	0.304622509976715	-0.222052126227333	1.19342927216348	-1.19342927216348	0.274638921272462	1
77935	chr19	4694316	4724750	-	DPP9	19	-8.47114918464177	0.274134102275795	-0.268441800537368	-0.334278233423877	0.685784660283355	1.15893239846992	1.15893239846992	0.281687061658498	1
79222	chr19	18442662	18523070	-	ELL	19	-8.47129341115411	0.274279564515837	-0.268170769249901	-0.157558161533278	0.448812727614946	1.14268947988603	1.14268947988603	0.285084743379987	1
40908	chr8	144720908	144756531	-	ZNF251	8	-8.47140222358159	0.274268792626418	-0.267820019853047	0.128059248306376	-0.319615085359746	1.13723185072377	-1.13723185072377	0.286238012130628	1
491	chr1	8025737	8122702	+	AL034417.3	1	-8.47104710411143	0.274007886323409	-0.26862652399577	-0.0753734578802419	0.361180538523372	1.12958490496385	1.12958490496385	0.287863896714787	1
12367	chr2	158456096	158680836	+	PKP4	2	-8.47116074399089	0.274086141140097	-0.268266557411547	0.0349001661683686	0.233861955286926	1.11299291747491	1.11299291747491	0.291432278869904	1
35600	chr7	101126103	101139247	+	SERPINE1	7	-8.47136005966008	0.274134791629243	-0.267722842233062	0.251748102652164	-0.485514178918324	1.1119017429337	-1.1119017429337	0.291668925171277	1
74778	chr17	75318075	75394656	-	GRB2	17	-8.47137628081123	0.274260651734362	-0.267915449946572	0.211369502623336	-0.474641190816295	1.10143776381301	-1.10143776381301	0.29395079166007	1
18011	chr3	127692116	127737357	-	MGLL	3	-8.47137628081042	0.274260651733356	-0.267915449945571	0.211369502623874	-0.474641190816429	1.10143774369863	-1.10143774369863	0.293950796068284	1
77021	chr18	62186254	62310217	+	RELCH	18	-8.47134536123808	0.274244487825202	-0.267885877394149	0.0616634599591306	-0.316081382639971	1.0995296703004	-1.0995296703004	0.294369345176158	1
47709	chr11	449278	491399	+	PTDSS2	11	-8.47139509710199	0.274215415432018	-0.26784061114015	0.309044703910886	-0.54281500080532	1.09586034277891	-1.09586034277891	0.295176384285534	1
13777	chr2	215545197	215713895	+	AC012668.3	2	-8.47132830463517	0.274294150102508	-0.268187559534753	-0.334259161257208	1.06667334500491	1.09521456863513	1.09521456863513	0.295318710263632	1
35389	chr7	99503650	99533784	+	ZKSCAN5	7	-8.47132830463591	0.27429415010283	-0.268187559534699	-0.334259161256791	1.06667334500486	1.09521456837683	1.09521456837683	0.295318710320577	1
17120	chr3	81985137	82463675	+	LINC02008	3	-8.4712970546037	0.274268177026528	-0.268136641218366	-0.13534336200269	0.451099143217619	1.08760039477784	1.08760039477784	0.297003495978711	1
73861	chr17	54967774	55044776	+	STXBP4	17	-8.4713651302218	0.274185433399389	-0.2678106893328	0.289848704375129	-0.475688378194651	1.08673927948621	-1.08673927948621	0.297194809981081	1
31366	chr6	104728093	104860919	-	HACE1	6	-8.47129842285113	0.274282405623166	-0.268144310470037	-0.204518379588594	0.936871176864577	1.07916968300924	1.07916968300924	0.29888337783193	1
10152	chr2	64092651	64145420	-	PELI1	2	-8.47129842284995	0.27428240562359	-0.268144310471858	-0.20451837958975	0.936871176865942	1.07916965083132	1.07916965083132	0.298883385036109	1
43429	chr9	128339526	128361470	+	SLC27A4	9	-8.47140630378526	0.274283255084393	-0.267839413683918	0.359174132777996	-0.605913854683879	1.07768592683351	-1.07768592683351	0.299215807287851	1
9749	chr2	46697939	46822804	+	LINC01118	2	-8.47133719183906	0.274138321152938	-0.267752399457071	0.246324180891648	-0.480090441980007	1.0723354576694	-1.0723354576694	0.300418516507589	1
22625	chr4	118723023	118770840	-	SEC24D	4	-8.47133719182971	0.274138321141051	-0.267752399464978	0.24632418082652	-0.480090441903715	1.07233545520648	-1.07233545520648	0.300418517062647	1
66293	chr15	99564699	99716466	+	MEF2A	15	-8.47133719183951	0.274138321153709	-0.267752399458512	0.246324180891045	-0.480090441979231	1.07233545423878	-1.07233545423878	0.300418517280735	1
10082	chr2	61187462	61472087	-	USP34	2	-8.47131415488449	0.274191026345479	-0.267775464458531	0.102599785891744	-0.288494772554042	1.06256477476563	-1.06256477476563	0.302630947435683	1
