chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr12	50503984	50748657	+	DIP2B	12	54807	42	244631	34688	1810767092	48	244625	28468	1810773312	13	244660	11321	1810790459	3	244670	1840	1810799940	60	244613	38867	1810762913	30	244643	17607	1810784173	2.39107456782491	580.919011095073	580.919011095073	0	0
chr1	150809712	150877599	-	ARNT	1	4875	26	67861	34704	1810943862	27	67860	28489	1810950077	8	67879	11326	1810967240	1	67886	1842	1810976724	46	67841	38881	1810939685	18	67869	17619	1810960947	3.23108477170469	572.04111929331	572.04111929331	0	0
chr11	116845592	117099437	-	SIK3	11	52241	42	253803	34688	1810757920	31	253814	28485	1810764123	21	253824	11313	1810781295	1	253844	1842	1810790766	66	253779	38861	1810753747	35	253810	17602	1810775006	2.35426295336972	567.837115223985	567.837115223985	0	0
chr17	1829004	1900082	+	RPA1	17	70550	33	71045	34697	1810940678	25	71053	28491	1810946884	7	71071	11327	1810964048	1	71077	1842	1810973533	36	71042	38891	1810936484	24	71054	17613	1810957762	3.18513435634479	560.932205745019	560.932205745019	0	0
chr17	35586514	35724086	+	AP2B1	17	72401	32	137540	34698	1810874183	31	137541	28485	1810880396	13	137559	11321	1810897560	1	137571	1842	1810907039	51	137521	38876	1810870005	27	137545	17610	1810891271	2.7319706269117	556.902948678471	556.902948678471	0	0
chr12	120762509	120905358	-	SPPL3	12	57266	43	142806	34687	1810868917	27	142822	28489	1810875115	11	142838	11323	1810892281	0	142849	1843	1810901761	58	142791	38869	1810864735	17	142832	17620	1810885984	2.70075904438298	551.402377505787	551.402377505787	0	0
chr16	1677278	1702086	+	JPT2	16	66641	25	24783	34705	1810986940	18	24790	28498	1810993147	10	24798	11324	1811010321	5	24803	1838	1811019807	23	24785	38904	1810982741	12	24796	17625	1811004020	3.93420481150953	549.276214993559	549.276214993559	0	0
chr11	63838294	63909573	+	MARK2	11	50174	31	71248	34699	1810940475	22	71257	28494	1810946680	12	71267	11322	1810963852	0	71279	1843	1810973331	33	71246	38894	1810936280	26	71253	17611	1810957563	3.1662888741384	547.552680618595	547.552680618595	0	0
chr14	103385029	103503227	+	MARK3	14	62824	37	118161	34693	1810893562	25	118173	28491	1810899764	12	118186	11322	1810916933	2	118196	1841	1810926414	41	118157	38886	1810889369	27	118171	17610	1810910645	2.81008980164393	538.477002907544	538.477002907544	0	0
chr6	31777517	31796752	-	VARS1	6	29655	19	19216	34711	1810992507	18	19217	28498	1810998720	10	19225	11324	1811015894	1	19234	1842	1811025376	24	19211	38903	1810988315	13	19222	17624	1811009594	4.09875758011586	529.490174349863	529.490174349863	0	0
chr1	150066847	150145329	+	VPS45	1	4798	27	78455	34703	1810933268	26	78456	28490	1810939481	8	78474	11326	1810956645	4	78478	1839	1810966132	44	78438	38883	1810929088	15	78467	17622	1810950349	3.0699879471055	524.731595215388	524.731595215388	0	0
chr11	72002863	72081389	-	NUMA1	11	50946	30	78496	34700	1810933227	27	78499	28489	1810939438	10	78516	11324	1810956603	1	78525	1842	1810966085	42	78484	38885	1810929042	12	78514	17625	1810950302	3.05314701421146	512.353794298135	512.353794298135	0	0
chr21	46458056	46547205	+	DIP2A	21	86426	36	89113	34694	1810922610	24	89125	28492	1810928812	12	89137	11322	1810945982	1	89148	1842	1810955462	35	89114	38892	1810918412	18	89131	17619	1810939685	2.95852693938434	506.489552882966	506.489552882966	0	0
chr22	24269836	24417206	+	SPECC1L	22	87003	37	147333	34693	1810864390	39	147331	28477	1810870606	12	147358	11322	1810887761	3	147367	1840	1810897243	38	147332	38889	1810860194	20	147350	17617	1810881466	2.6236209294062	505.288315368351	505.288315368351	0	0
chr19	49555710	49581558	-	NOSIP	19	81512	24	25824	34706	1810985899	16	25832	28500	1810992105	9	25839	11325	1811009280	3	25845	1840	1811018765	21	25827	38906	1810981699	15	25833	17622	1811002983	3.83777346671796	503.130834261887	503.130834261887	0	0
chr3	129647791	129881466	-	TMCC1	3	18114	45	233630	34685	1810778093	39	233636	28477	1810784301	18	233657	11316	1810801462	3	233672	1840	1810810938	50	233625	38877	1810773901	21	233654	17616	1810795162	2.32928192022357	501.970129387919	501.970129387919	0	0
chr12	54497783	54542963	+	NCKAP1L	12	55182	20	45160	34710	1810966563	20	45160	28496	1810972777	14	45166	11320	1810989953	1	45179	1842	1810999431	31	45149	38896	1810962377	16	45164	17621	1810983652	3.42687160492859	501.596479702741	501.596479702741	0	0
chr11	73405982	73599098	-	FAM168A	11	51075	31	193085	34699	1810818638	27	193089	28489	1810824848	17	193099	11317	1810842020	1	193115	1842	1810851495	55	193061	38872	1810814465	32	193084	17605	1810835732	2.44312959352874	498.598078554962	498.598078554962	0	0
chr3	49030211	49094611	-	QRICH1	3	16235	24	64376	34706	1810947347	24	64376	28492	1810953561	16	64384	11318	1810970735	1	64399	1842	1810980211	29	64371	38898	1810943155	18	64382	17619	1810964434	3.16590768904734	494.491221017204	494.491221017204	0	0
chr17	76309477	76354916	-	PRPSAP1	17	74892	23	45416	34707	1810966307	18	45421	28498	1810972516	10	45429	11324	1810989690	0	45439	1843	1810999171	36	45403	38891	1810962123	14	45425	17623	1810983391	3.4112889605028	493.63567384053	493.63567384053	0	0
chr19	49594521	49626438	+	PRR12	19	81516	21	31896	34709	1810979827	14	31903	28502	1810986034	14	31903	11320	1811003216	2	31915	1841	1811012695	26	31891	38901	1810975635	14	31903	17623	1810996913	3.66030789213512	488.753422454931	488.753422454931	0	0
chr17	59706653	59842255	+	VMP1	17	74068	44	135558	34686	1810876165	24	135578	28492	1810882359	16	135586	11318	1810899533	1	135601	1842	1810909009	35	135567	38892	1810871959	21	135581	17616	1810893235	2.65160838986983	485.492634574883	485.492634574883	0	0
chr6	32517352	32531287	-	HLA-DRB5	6	29778	16	13919	34714	1810997804	16	13919	28500	1811004018	8	13927	11326	1811021192	0	13935	1843	1811030675	22	13913	38905	1810993613	11	13924	17626	1811014892	4.26895728801702	479.203773951158	479.203773951158	0	0
chr12	1690069	1788674	+	ADIPOR2	12	53069	23	98582	34707	1810913141	32	98573	28484	1810919364	10	98595	11324	1810936524	4	98601	1839	1810946009	38	98567	38889	1810908959	16	98589	17621	1810930227	2.8335581800081	465.395049621351	465.395049621351	0	0
chr17	76736700	76779286	+	MFSD11	17	74969	24	42562	34706	1810969161	19	42567	28497	1810975370	10	42576	11324	1810992543	2	42584	1841	1811002026	31	42555	38896	1810964971	9	42577	17628	1810986239	3.41484844305482	464.968663116917	464.968663116917	0	0
chr1	28913600	29117048	+	EPB41	1	1567	34	203414	34696	1810808309	33	203415	28483	1810814522	22	203426	11312	1810831693	4	203444	1839	1810841166	46	203402	38881	1810804124	20	203428	17617	1810825388	2.36611686131337	464.09269622108	464.09269622108	0	0
chr22	24269897	24442356	+	SPECC1L-ADORA2A	22	87005	37	172422	34693	1810839301	39	172420	28477	1810845517	12	172447	11322	1810862672	3	172456	1840	1810872154	38	172421	38889	1810835105	20	172439	17617	1810856377	2.4663668934819	462.115621854086	462.115621854086	0	0
chr11	66637666	66668374	+	RBM4	11	50637	23	30685	34707	1810981038	18	30690	28498	1810987247	7	30701	11327	1811004418	1	30707	1842	1811013903	25	30683	38902	1810976843	12	30696	17625	1810998120	3.64236498724005	458.896689675283	458.896689675283	0	0
chr17	2592653	2685615	+	PAFAH1B1	17	70601	31	92931	34699	1810918792	30	92932	28486	1810925005	7	92955	11327	1810942164	4	92958	1839	1810951652	29	92933	38898	1810914593	18	92944	17619	1810935872	2.85940751097543	456.057420126163	456.057420126163	0	0
chr15	63608617	63834948	-	HERC1	15	64791	41	226290	34689	1810785433	38	226293	28478	1810791644	11	226320	11323	1810808799	2	226329	1841	1810818281	46	226285	38881	1810781241	25	226306	17612	1810802510	2.28438095683742	451.728360961191	451.728360961191	0	0
chr11	65332854	65353188	+	DPF2	11	50407	21	20313	34709	1810991410	17	20317	28499	1810997620	5	20329	11329	1811014790	0	20334	1843	1811024276	18	20316	38909	1810987210	15	20319	17622	1811008497	3.93108296915035	448.415172772482	448.415172772482	0	0
chr17	75666345	75708054	+	SAP30BP	17	74816	22	41687	34708	1810970036	23	41686	28493	1810976251	6	41703	11328	1810993416	1	41708	1842	1811002902	27	41682	38900	1810965844	13	41696	17624	1810987120	3.40354205749788	448.276273860596	448.276273860596	0	0
chr12	751922	911451	+	WNK1	12	53036	50	159479	34680	1810852244	29	159500	28487	1810858437	6	159523	11328	1810875596	0	159529	1843	1810885081	40	159489	38887	1810848037	17	159512	17620	1810869304	2.49614070826128	448.158897550311	448.158897550311	0	0
chr17	76039105	76073507	-	SRP68	17	74864	30	34372	34700	1810977351	11	34391	28505	1810983546	6	34396	11328	1811000723	1	34401	1842	1811010209	30	34372	38897	1810973154	9	34393	17628	1810994423	3.5402897629713	446.965388560202	446.965388560202	0	0
chr15	90716393	90815333	+	BLM	15	65996	29	98911	34701	1810912812	35	98905	28481	1810919032	4	98936	11330	1810936183	1	98939	1842	1810945671	36	98904	38891	1810908622	14	98926	17623	1810929890	2.79706716847327	442.100107881706	442.100107881706	0	0
chr19	14439259	14471866	+	PKN1	19	78845	27	32580	34703	1810979143	15	32592	28501	1810985345	4	32603	11330	1811002516	1	32606	1842	1811012004	29	32578	38898	1810974948	9	32598	17628	1810996218	3.57062090061822	441.69920032518	441.69920032518	0	0
chr17	80543876	80823620	+	RPTOR	17	75224	49	279695	34681	1810732028	30	279714	28486	1810738223	16	279728	11318	1810755391	1	279743	1842	1810764867	51	279693	38876	1810727833	28	279716	17609	1810749100	2.14358379161323	441.090907363687	441.090907363687	0	0
chr9	136441754	136478081	-	SEC16A	9	43944	31	36296	34699	1810975427	17	36310	28499	1810981627	10	36317	11324	1810998802	0	36327	1843	1811008283	18	36309	38909	1810971217	11	36316	17626	1810992500	3.48581745284378	437.772070858162	437.772070858162	0	0
chr19	1355322	1378431	+	PWWP3A	19	77571	19	23090	34711	1810988633	13	23096	28503	1810994841	5	23104	11329	1811012015	1	23108	1842	1811021502	23	23086	38904	1810984440	16	23093	17621	1811005723	3.81615854327035	436.990438082255	436.990438082255	0	0
chr22	40410289	40637691	-	MRTFA	22	87897	47	227355	34683	1810784368	29	227373	28487	1810790564	11	227391	11323	1810807728	3	227399	1840	1810817211	47	227355	38880	1810780171	23	227379	17614	1810801437	2.26105749286545	436.724058767781	436.724058767781	0	0
chr11	119205299	119301887	+	CBL	11	52461	28	96560	34702	1810915163	27	96561	28489	1810921376	10	96578	11324	1810938541	2	96586	1841	1810948024	39	96549	38888	1810910977	11	96577	17626	1810932239	2.80416453251776	436.230992848985	436.230992848985	0	0
chr16	1705219	1770316	+	MAPK8IP3	16	66649	29	65068	34701	1810946655	23	65074	28493	1810952863	5	65092	11329	1810970027	0	65097	1843	1810979513	30	65067	38897	1810942459	16	65081	17621	1810963735	3.07127596640669	436.133536199573	436.133536199573	0	0
chr12	6788535	6816281	+	CD4	12	53375	17	27729	34713	1810983994	14	27732	28502	1810990205	6	27740	11328	1811007379	3	27743	1840	1811016867	27	27719	38900	1810979807	13	27733	17624	1811001083	3.67144757441548	431.415878751781	431.415878751781	0	0
chr17	2416048	2512888	-	METTL16	17	70597	28	96812	34702	1810914911	31	96809	28485	1810921128	8	96832	11326	1810938287	1	96839	1842	1810947771	38	96802	38889	1810910724	10	96830	17627	1810931986	2.79296501917979	430.063652754296	430.063652754296	0	0
chr6	31797395	31807966	-	LSM2	6	29657	20	10551	34710	1811001172	12	10559	28504	1811007378	8	10563	11326	1811024556	0	10571	1843	1811034039	14	10557	38913	1810996969	9	10562	17628	1811018254	4.39798133376337	429.599117236212	429.599117236212	0	0
chr19	10717078	10831047	+	DNM2	19	78461	38	113931	34692	1810897792	20	113949	28496	1810903988	8	113961	11326	1810921158	2	113967	1841	1810930643	34	113935	38893	1810893591	20	113949	17617	1810914867	2.68054176462943	426.654512305278	426.654512305278	0	0
chr1	26695014	26782104	+	ARID1A	1	1388	39	87051	34691	1810924672	27	87063	28489	1810930874	9	87081	11325	1810948038	0	87090	1843	1810957520	22	87068	38905	1810920458	14	87076	17623	1810941740	2.85500497142491	424.482961394824	424.482961394824	0	0
chr11	64852730	64880677	-	EHD1	11	50326	22	27925	34708	1810983798	11	27936	28505	1810990001	10	27937	11324	1811007182	1	27946	1842	1811016664	23	27924	38904	1810979602	12	27935	17625	1811000881	3.65163257267053	422.974282648414	422.974282648414	0	0
chr17	1779484	1830902	-	SMYD4	17	70549	21	51397	34709	1810960326	22	51396	28494	1810966541	10	51408	11324	1810983711	2	51416	1841	1810993194	28	51390	38899	1810956136	10	51408	17627	1810977408	3.2050106370749	417.587445809506	417.587445809506	0	0
chr9	131125033	131233701	+	NUP214	9	43635	35	108633	34695	1810903090	22	108646	28494	1810909291	9	108659	11325	1810926460	3	108665	1840	1810935945	36	108632	38891	1810898894	13	108655	17624	1810920161	2.69481012262945	415.806622232776	415.806622232776	0	0
chr16	424648	523011	+	RAB11FIP3	16	66453	24	98339	34706	1810913384	30	98333	28486	1810919604	11	98352	11323	1810936767	2	98361	1841	1810946249	31	98332	38896	1810909194	16	98347	17621	1810930469	2.75994563838783	415.591776563786	415.591776563786	0	0
chr17	49599989	49679110	-	SPOP	17	73658	32	79089	34698	1810932634	21	79100	28495	1810938837	11	79110	11323	1810956009	2	79119	1841	1810965491	27	79094	38900	1810928432	13	79108	17624	1810949708	2.90485637889779	415.339070634916	415.339070634916	0	0
chr12	6493101	6531955	+	NCAPD2	12	53291	25	38829	34705	1810972894	21	38833	28495	1810979104	6	38848	11328	1810996271	0	38854	1843	1811005756	23	38831	38904	1810968695	10	38844	17627	1810989972	3.39525621183418	412.811237085611	412.811237085611	0	0
chr19	3135032	3163749	+	GNA15	19	77781	18	28699	34712	1810983024	14	28703	28502	1810989234	6	28711	11328	1811006408	1	28716	1842	1811015894	26	28691	38901	1810978835	13	28704	17624	1811000112	3.61168579961471	411.555698438548	411.555698438548	0	0
chr12	55757269	55818724	-	SARNP	12	55262	31	61424	34699	1810950299	15	61440	28501	1810956497	11	61444	11323	1810973675	1	61454	1842	1810983156	26	61429	38901	1810946097	13	61442	17624	1810967374	3.06878737004239	410.27139057219	410.27139057219	0	0
chr11	9778666	10295207	-	SBF2	11	48456	60	516481	34670	1810495242	45	516496	28471	1810501441	13	516528	11321	1810518591	4	516537	1839	1810528073	72	516469	38855	1810491057	26	516515	17611	1810512301	1.75931693778085	409.589452521876	409.589452521876	0	0
chr12	55757274	55828546	-	AC023055.1	12	55263	32	71240	34698	1810940483	16	71256	28500	1810946681	11	71261	11323	1810963858	1	71271	1842	1810973339	28	71244	38899	1810936282	13	71259	17624	1810957557	2.96099354243743	406.485023600515	406.485023600515	0	0
chr11	3855181	4091798	+	STIM1	11	48060	51	236566	34679	1810775157	36	236581	28480	1810781356	10	236607	11324	1810798512	3	236614	1840	1810807996	42	236575	38885	1810770951	13	236604	17624	1810792212	2.18953370231377	403.308515745215	403.308515745215	0	0
chr1	30933079	31066785	-	PUM1	1	1610	23	133683	34707	1810878040	27	133679	28489	1810884258	16	133690	11318	1810901429	4	133702	1839	1810910908	42	133664	38885	1810873862	12	133694	17625	1810895122	2.53706321780052	400.692003796343	400.692003796343	0	0
chr8	144147644	144261809	+	MROH1	8	40836	34	114131	34696	1810897592	26	114139	28490	1810903798	13	114152	11321	1810920967	3	114162	1840	1810930448	28	114137	38899	1810893389	13	114152	17624	1810914664	2.63693022225719	399.683743246365	399.683743246365	0	0
chr1	42176538	42335965	-	FOXJ3	1	2158	33	159394	34697	1810852329	39	159388	28477	1810858549	6	159421	11328	1810875698	0	159427	1843	1810885183	39	159388	38888	1810848138	14	159413	17623	1810869403	2.41605521545824	394.272482864093	394.272482864093	0	0
chr20	2872682	3038674	+	PTPRA	20	83003	42	165950	34688	1810845773	36	165956	28480	1810851981	7	165985	11327	1810869134	1	165991	1842	1810878619	39	165953	38888	1810841573	8	165984	17629	1810862832	2.39086122656521	394.195569172036	394.195569172036	0	0
chr11	66747393	66843324	+	C11orf80	11	50663	28	95903	34702	1810915820	23	95908	28493	1810922029	6	95925	11328	1810939194	0	95931	1843	1810948679	34	95897	38893	1810911629	18	95913	17619	1810932903	2.74009013209242	393.316544669215	393.316544669215	0	0
chr11	67288302	67302484	+	ANKRD13D	11	50695	14	14168	34716	1810997555	11	14171	28505	1811003766	5	14177	11329	1811020942	1	14181	1842	1811030429	23	14159	38904	1810993367	8	14174	17629	1811014642	4.08781972032401	384.893624051008	384.893624051008	0	0
chr16	89301323	89491319	-	ANKRD11	16	70332	39	189957	34691	1810821766	28	189968	28488	1810827969	7	189989	11327	1810845130	4	189992	1839	1810854618	41	189955	38886	1810817571	19	189977	17618	1810838839	2.29271294506416	384.531868285034	384.531868285034	0	0
chr19	14736078	14777756	-	ADGRE2	19	78872	17	41661	34713	1810970062	15	41663	28501	1810976274	4	41674	11330	1810993445	1	41677	1842	1811002933	28	41650	38899	1810965876	17	41661	17620	1810987155	3.28909713215866	381.452663606033	381.452663606033	0	0
chr20	44965478	45079948	+	STK4	20	84253	26	114444	34704	1810897279	24	114446	28492	1810903491	11	114459	11323	1810920660	2	114468	1841	1810930142	31	114439	38896	1810893087	19	114451	17618	1810914365	2.59943888603668	378.168519204948	378.168519204948	0	0
chr17	8474223	8631725	-	MYH10	17	71260	36	157466	34694	1810854257	28	157474	28488	1810860463	11	157491	11323	1810877628	1	157501	1842	1810887109	36	157466	38891	1810850060	15	157487	17622	1810871329	2.3971610873576	377.870926239062	377.870926239062	0	0
chr6	33299693	33315078	-	TAPBP	6	29856	19	15366	34711	1810996357	14	15371	28502	1811002566	7	15378	11327	1811019741	0	15385	1843	1811029225	16	15369	38911	1810992157	6	15379	17631	1811013437	4.00633662294569	374.970303306822	374.970303306822	0	0
chr1	151611005	151693618	+	SNX27	1	4963	29	82584	34701	1810929139	18	82595	28498	1810935342	5	82608	11329	1810952511	2	82611	1841	1810961999	32	82581	38895	1810924945	14	82599	17623	1810946217	2.80332785961734	372.701121636666	372.701121636666	0	0
chr19	12576099	12611813	-	ZNF490	19	78654	24	35690	34706	1810976033	13	35701	28503	1810982236	6	35708	11328	1810999411	0	35714	1843	1811008896	22	35692	38905	1810971834	12	35702	17625	1810993114	3.38061434910354	371.784554617014	371.784554617014	0	0
chr6	31686961	31715072	-	AL662899.3	6	29620	18	28093	34712	1810983630	12	28099	28504	1810989838	3	28108	11331	1811007011	0	28111	1843	1811016499	28	28083	38899	1810979443	11	28100	17626	1811000716	3.55289807750486	371.67286544526	371.67286544526	0	0
chr19	5622138	5668327	+	SAFB	19	77981	21	46168	34709	1810965555	17	46172	28499	1810971765	4	46185	11330	1810988934	1	46188	1842	1810998422	29	46160	38898	1810961366	10	46179	17627	1810982637	3.18629098984373	365.257873995695	365.257873995695	0	0
