chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr2	241355284	241494841	+	FARP2	2	14682	4	139553	5816	1810901080	5	139552	4062	1810902834	0	139557	2295	1810904601	0	139557	1255	1810905641	1	139556	13954	1810892942	0	139557	7261	1810899635	2	139555	14527	1810892369	2.07761414499756	11.7773353001103	11.7773353001103	0.000599562484326799	0.0482818481718763
chr4	61201141	62072466	+	ADGRL3	4	21331	0	871325	5820	1810169308	0	871325	4067	1810171061	0	871325	2295	1810172833	0	871325	1255	1810173873	6	871319	13949	1810161179	6	871319	7255	1810167873	6	871319	14523	1810160605	-13.1864908668458	11.4906824103091	-11.4906824103091	0.000699459510692169	0.0516805218438954
chr8	82032532	82953078	+	AC060765.2	8	39352	0	920546	5820	1810120087	0	920546	4067	1810121840	0	920546	2295	1810123612	0	920546	1255	1810124652	9	920537	13946	1810111961	3	920543	7258	1810118649	6	920540	14523	1810111384	-13.1864903901236	11.490679329494	-11.490679329494	0.000699460670091856	0.0516805218438954
chr17	77958239	78106037	+	TNRC6C	17	75036	2	147796	5818	1810892837	0	147798	4067	1810894588	0	147798	2295	1810896360	0	147798	1255	1810897400	16	147782	13939	1810884716	4	147794	7257	1810891398	14	147784	14515	1810884140	-1.8556913692982	11.4489431940019	-11.4489431940019	0.000715346712876874	0.0516805218438954
chr9	8314245	10034790	-	PTPRD	9	41131	2	1720543	5818	1809320090	2	1720543	4065	1809321843	0	1720545	2295	1809323613	0	1720545	1255	1809324653	18	1720527	13937	1809311971	8	1720537	7253	1809318655	19	1720526	14510	1809311398	-1.44293588486603	11.4013436953537	-11.4013436953537	0.000733910027126195	0.0516805218438954
chr2	187002219	187527280	+	AC007319.1	2	13051	2	525059	5818	1810515574	1	525060	4066	1810517326	0	525061	2295	1810519097	0	525061	1255	1810520137	15	525046	13940	1810507452	9	525052	7252	1810514140	15	525046	14514	1810506878	-1.58743958699803	11.0690869004466	-11.0690869004466	0.000877788980847116	0.0516805218438954
chr4	48497356	48781279	-	FRYL	4	21099	2	283921	5818	1810756712	0	283923	4067	1810758463	0	283923	2295	1810760235	0	283923	1255	1810761275	7	283916	13948	1810748582	12	283911	7249	1810755281	14	283909	14515	1810748015	-1.82577161134005	10.9257771917619	-10.9257771917619	0.000948354105933857	0.0516805218438954
chr21	15927428	16622350	+	MIR99AHG	21	85360	0	694922	5820	1810345711	1	694921	4066	1810347465	0	694922	2295	1810349236	1	694921	1254	1810350277	10	694912	13945	1810337586	6	694916	7255	1810344276	17	694905	14512	1810337019	-1.82574826009779	10.9255051703658	-10.9255051703658	0.000948493362867064	0.0516805218438954
chr16	233845	266120	+	FAM234A	16	66427	0	32275	5820	1811008358	0	32275	4067	1811010111	0	32275	2295	1811011883	0	32275	1255	1811012923	5	32270	13950	1811000228	3	32272	7258	1811006920	9	32266	14520	1810999658	-13.1295247811638	10.8534332648851	-10.8534332648851	0.000986127583543328	0.0516805218438954
chr16	30471750	30521779	+	ITGAL	16	68268	0	50029	5820	1810990604	0	50029	4067	1810992357	0	50029	2295	1810994129	0	50029	1255	1810995169	3	50026	13952	1810982472	4	50025	7257	1810989167	10	50019	14519	1810981905	-13.129443437927	10.8529710008297	-10.8529710008297	0.000986373778044003	0.0516805218438954
chr5	103128305	103203523	+	PPIP5K2	5	26052	0	75218	5820	1810965415	0	75218	4067	1810967168	0	75218	2295	1810968940	0	75218	1255	1810969980	6	75212	13949	1810957286	5	75213	7256	1810963979	6	75212	14523	1810956712	-13.1293939196128	10.8526876016986	-10.8526876016986	0.000986524742656036	0.0516805218438954
chr11	63680495	63758421	+	RTN3	11	50161	0	77926	5820	1810962707	0	77926	4067	1810964460	0	77926	2295	1810966232	0	77926	1255	1810967272	9	77917	13946	1810954581	2	77924	7259	1810961268	6	77920	14523	1810954004	-13.1293905018794	10.8526689480059	-10.8526689480059	0.000986534680159079	0.0516805218438954
chr9	132261355	132355986	-	SETX	9	43682	0	94631	5820	1810946002	0	94631	4067	1810947755	0	94631	2295	1810949527	0	94631	1255	1810950567	8	94623	13947	1810937875	4	94627	7257	1810944565	5	94626	14524	1810937298	-13.1293737438429	10.8525744131766	-10.8525744131766	0.000986585043870059	0.0516805218438954
chr1	167935558	168075841	+	DCAF6	1	6108	0	140283	5820	1810900350	0	140283	4067	1810902103	0	140283	2295	1810903875	0	140283	1255	1810904915	3	140280	13952	1810892218	5	140278	7256	1810898914	9	140274	14520	1810891650	-13.1293483040351	10.8524303447921	-10.8524303447921	0.000986661801730127	0.0516805218438954
chr17	57256012	57632900	+	MSI2	17	73914	0	376888	5820	1810663745	0	376888	4067	1810665498	0	376888	2295	1810667270	0	376888	1255	1810668310	6	376882	13949	1810655616	2	376886	7259	1810662306	9	376879	14520	1810655045	-13.1293151964287	10.8522393822204	-10.8522393822204	0.000986763553542547	0.0516805218438954
chr4	90126584	91601913	+	CCSER1	4	22063	0	1475329	5820	1809565304	0	1475329	4067	1809567057	0	1475329	2295	1809568829	0	1475329	1255	1809569869	9	1475320	13946	1809557178	3	1475326	7258	1809563866	5	1475324	14524	1809556600	-13.1293005662006	10.852156142937	-10.852156142937	0.000986807909784782	0.0516805218438954
chr7	143851374	143903176	-	TCAF1	7	36820	1	51801	5819	1810988832	3	51799	4064	1810990587	2	51800	2293	1810992358	0	51802	1255	1810993396	1	51801	13954	1810980697	0	51802	7261	1810987390	0	51802	14529	1810980122	2.77061095478862	10.4685692472849	10.4685692472849	0.00121422721136699	0.0516805218438954
chr7	66738974	66811459	+	RABGEF1	7	34604	2	72483	5818	1810968150	1	72484	4066	1810969902	1	72484	2294	1810971674	2	72483	1253	1810972715	1	72484	13954	1810960014	0	72485	7261	1810966707	0	72485	14529	1810959439	2.77060245365456	10.4685627052095	10.4685627052095	0.00121423151130107	0.0516805218438954
chr1	109309567	109394357	-	SORT1	1	4008	2	84788	5818	1810955845	0	84790	4067	1810957596	2	84788	2293	1810959370	2	84788	1253	1810960410	0	84790	13955	1810947708	0	84790	7261	1810954402	1	84789	14528	1810947135	2.7705993569058	10.468559013214	10.468559013214	0.00121423393795939	0.0516805218438954
chr6	71295172	71418436	-	AL136164.2	6	30854	4	123260	5816	1810917373	1	123263	4066	1810919123	1	123263	2294	1810920895	0	123264	1255	1810921934	0	123264	13955	1810909234	0	123264	7261	1810915928	1	123263	14528	1810908661	2.77059367047788	10.4685553861782	10.4685553861782	0.00121423632192608	0.0516805218438954
chr14	34752730	34876360	-	BAZ1A	14	60601	1	123629	5819	1810917004	1	123629	4066	1810918757	2	123628	2293	1810920530	2	123628	1253	1810921570	1	123629	13954	1810908869	0	123630	7261	1810915562	0	123630	14529	1810908294	2.77059364265491	10.4685545067769	10.4685545067769	0.00121423689993694	0.0516805218438954
chr2	182924876	183039858	-	NCKAP1	2	13010	3	114979	5817	1810925654	3	114979	4064	1810927407	0	114982	2295	1810929176	0	114982	1255	1810930216	1	114981	13954	1810917517	0	114982	7261	1810924210	0	114982	14529	1810916942	2.77059446168733	10.4685539263301	10.4685539263301	0.00121423728145176	0.0516805218438954
chr3	111731496	111976267	+	PHLDB2	3	17502	1	244770	5819	1810795863	2	244769	4065	1810797617	3	244768	2292	1810799390	0	244771	1255	1810800427	0	244771	13955	1810787727	0	244771	7261	1810794421	1	244770	14528	1810787154	2.77058746340446	10.4685501391068	10.4685501391068	0.001214239770713	0.0516805218438954
chr7	134816542	134999153	-	AC083870.1	7	36441	2	182609	5818	1810858024	1	182610	4066	1810859776	1	182610	2294	1810861548	2	182609	1253	1810862589	1	182610	13954	1810849888	0	182611	7261	1810856581	0	182611	14529	1810849313	2.77058960983507	10.4685489872936	10.4685489872936	0.0012142405277763	0.0516805218438954
chr8	88032010	88328483	-	MMP16	8	39433	3	296470	5817	1810744163	3	296470	4064	1810745916	0	296473	2295	1810747685	0	296473	1255	1810748725	0	296473	13955	1810736025	0	296473	7261	1810742719	1	296472	14528	1810735452	2.77058636367241	10.4685485255904	10.4685485255904	0.00121424083124455	0.0516805218438954
chr14	80496478	80942738	-	CEP128	14	61949	2	446258	5818	1810594375	1	446259	4066	1810596127	2	446258	2293	1810597900	1	446259	1254	1810598939	0	446260	13955	1810586238	0	446260	7261	1810592932	1	446259	14528	1810585665	2.77058461628234	10.4685483921785	10.4685483921785	0.00121424091893363	0.0516805218438954
chr15	32765543	33195714	-	FMN1	15	63603	3	430168	5817	1810610465	3	430168	4064	1810612218	0	430171	2295	1810613987	0	430171	1255	1810615027	1	430170	13954	1810602328	0	430171	7261	1810609021	0	430171	14529	1810601753	2.77058474563406	10.4685466629453	10.4685466629453	0.00121424205552456	0.0516805218438954
chr10	76884115	77638642	-	KCNMA1	10	46019	4	754523	5816	1810286110	1	754526	4066	1810287860	0	754527	2295	1810289631	1	754526	1254	1810290672	1	754526	13954	1810277972	0	754527	7261	1810284665	0	754527	14529	1810277397	2.77058315851607	10.4685458580498	10.4685458580498	0.00121424258456693	0.0516805218438954
chr12	6987258	7071032	+	C1S	12	53433	1	83773	5819	1810956860	0	83774	4067	1810958612	1	83773	2294	1810960385	0	83774	1255	1810961424	10	83764	13945	1810948734	8	83766	7253	1810955426	14	83760	14515	1810948164	-1.79506200268892	10.4075742897112	-10.4075742897112	0.00125499488161118	0.0516805218438954
chr12	57229327	57234551	+	SHMT2	12	55468	4	5220	5816	1811035413	0	5224	4067	1811037162	0	5224	2295	1811038934	0	5224	1255	1811039974	0	5224	13955	1811027274	0	5224	7261	1811033968	0	5224	14529	1811026700	14.9502138122201	10.3813289096579	10.3813289096579	0.0012729603877657	0.0516805218438954
chr12	53065660	53080377	-	SPRYD3	12	54986	1	14716	5819	1811025917	2	14715	4065	1811027671	1	14716	2294	1811029442	0	14717	1255	1811030481	0	14717	13955	1811017781	0	14717	7261	1811024475	0	14717	14529	1811017207	13.9498976169223	10.3811115971766	10.3811115971766	0.00127311022412024	0.0516805218438954
chr3	184319663	184335347	+	EIF4G1	3	19475	3	15681	5817	1811024952	1	15683	4066	1811026703	0	15684	2295	1811028474	0	15684	1255	1811029514	0	15684	13955	1811016814	0	15684	7261	1811023508	0	15684	14529	1811016240	13.9498868589251	10.3811058045831	10.3811058045831	0.00127311421834164	0.0516805218438954
chr17	50693197	50708914	-	ANKRD40	17	73779	1	15716	5819	1811024917	2	15715	4065	1811026671	1	15716	2294	1811028442	0	15717	1255	1811029481	0	15717	13955	1811016781	0	15717	7261	1811023475	0	15717	14529	1811016207	13.9498865437212	10.3811044152826	10.3811044152826	0.001273115176321	0.0516805218438954
chr17	1761059	1777565	+	SERPINF1	17	70548	1	16505	5819	1811024128	1	16505	4066	1811025881	1	16505	2294	1811027653	1	16505	1254	1811028693	0	16506	13955	1811015992	0	16506	7261	1811022686	0	16506	14529	1811015418	13.9498787570327	10.3810987081379	10.3810987081379	0.00127311911163752	0.0516805218438954
chr12	53157688	53174775	-	CSAD	12	54994	2	17085	5818	1811023548	0	17087	4067	1811025299	2	17085	2293	1811027073	0	17087	1255	1811028111	0	17087	13955	1811015411	0	17087	7261	1811022105	0	17087	14529	1811014837	13.9498734467209	10.3810952119529	10.3810952119529	0.00127312152241033	0.0516805218438954
chr1	31412812	31434680	+	SERINC2	1	1627	0	21868	5820	1811018765	4	21864	4063	1811020522	0	21868	2295	1811022290	0	21868	1255	1811023330	0	21868	13955	1811010630	0	21868	7261	1811017324	0	21868	14529	1811010056	14.9498407114731	10.3810871860478	10.3810871860478	0.00127312705664118	0.0516805218438954
chr17	44140905	44162476	+	HROB	17	73177	2	21569	5818	1811019064	2	21569	4065	1811020817	0	21571	2295	1811022587	0	21571	1255	1811023627	0	21571	13955	1811010927	0	21571	7261	1811017621	0	21571	14529	1811010353	13.9498423178275	10.3810771736316	10.3810771736316	0.00127313396069695	0.0516805218438954
chr1	93344906	93369493	+	DR1	1	3679	2	24585	5818	1811016048	2	24585	4065	1811017801	0	24587	2295	1811019571	0	24587	1255	1811020611	0	24587	13955	1811007911	0	24587	7261	1811014605	0	24587	14529	1811007337	13.9498277591705	10.381068586139	10.381068586139	0.00127313988222766	0.0516805218438954
chr13	113177611	113209106	-	PCID2	13	59608	0	31495	5820	1811009138	2	31493	4065	1811010893	2	31493	2293	1811012665	0	31495	1255	1811013703	0	31495	13955	1811001003	0	31495	7261	1811007697	0	31495	14529	1811000429	14.9498049185109	10.3810650641099	10.3810650641099	0.00127314231086129	0.0516805218438954
chr2	219441044	219466860	+	SPEG	2	14004	2	25814	5818	1811014819	1	25815	4066	1811016571	1	25815	2294	1811018343	0	25816	1255	1811019382	0	25816	13955	1811006682	0	25816	7261	1811013376	0	25816	14529	1811006108	13.9498228060093	10.3810629928485	10.3810629928485	0.00127314373911258	0.0516805218438954
chr16	29819461	29848021	+	MVP	16	68141	2	28558	5818	1811012075	0	28560	4067	1811013826	1	28559	2294	1811015599	1	28559	1254	1811016639	0	28560	13955	1811003938	0	28560	7261	1811010632	0	28560	14529	1811003364	13.9498132760023	10.3810581609141	10.3810581609141	0.00127314707100956	0.0516805218438954
chr19	55487435	55519099	+	SSC5D	19	82410	2	31662	5818	1811008971	1	31663	4066	1811010723	1	31663	2294	1811012495	0	31664	1255	1811013534	0	31664	13955	1811000834	0	31664	7261	1811007528	0	31664	14529	1811000260	13.9498044831286	10.3810501853004	10.3810501853004	0.00127315257067384	0.0516805218438954
chr4	121827726	121871450	-	BBS7	4	22686	0	43724	5820	1810996909	1	43723	4066	1810998663	1	43723	2294	1811000435	2	43722	1253	1811001476	0	43724	13955	1810988774	0	43724	7261	1810995468	0	43724	14529	1810988200	14.9497821764155	10.3810485913418	10.3810485913418	0.00127315366980674	0.0516805218438954
chr10	4050725	4089013	+	AC025822.2	10	44243	0	38288	5820	1811002345	1	38287	4066	1811004099	2	38286	2293	1811005872	1	38287	1254	1811006911	0	38288	13955	1810994210	0	38288	7261	1811000904	0	38288	14529	1810993636	13.9497904859653	10.3810418909416	10.3810418909416	0.00127315829015739	0.0516805218438954
chr19	4675223	4715306	-	DPP9	19	77930	2	40081	5818	1811000552	2	40081	4065	1811002305	0	40083	2295	1811004075	0	40083	1255	1811005115	0	40083	13955	1810992415	0	40083	7261	1810999109	0	40083	14529	1810991841	13.9497874878021	10.3810412324965	10.3810412324965	0.00127315874419798	0.0516805218438954
chr1	108134822	108193818	-	SLC25A24	1	3945	1	58995	5819	1810981638	3	58993	4064	1810983393	0	58996	2295	1810985162	0	58996	1255	1810986202	0	58996	13955	1810973502	0	58996	7261	1810980196	0	58996	14529	1810972928	14.9497670327206	10.3810394846369	10.3810394846369	0.0012731599494612	0.0516805218438954
chr9	6214785	6257982	+	IL33	9	41096	2	43195	5818	1810997438	1	43196	4066	1810999190	1	43196	2294	1811000962	0	43197	1255	1811002001	0	43197	13955	1810989301	0	43197	7261	1810995995	0	43197	14529	1810988727	13.9497828962558	10.3810375886969	10.3810375886969	0.00127316125683674	0.0516805218438954
chr17	1517717	1563792	-	PITPNA	17	70519	3	46072	5817	1810994561	0	46075	4067	1810996311	1	46074	2294	1810998084	0	46075	1255	1810999123	0	46075	13955	1810986423	0	46075	7261	1810993117	0	46075	14529	1810985849	13.949779111567	10.3810360867064	10.3810360867064	0.00127316229255914	0.0516805218438954
chr1	206683904	206734281	+	MAPKAPK2	1	7149	1	50376	5819	1810990257	2	50375	4065	1810992011	1	50376	2294	1810993782	0	50377	1255	1810994821	0	50377	13955	1810982121	0	50377	7261	1810988815	0	50377	14529	1810981547	13.9497744393732	10.3810337751638	10.3810337751638	0.00127316388652332	0.0516805218438954
chr1	149937811	150011726	-	OTUD7B	1	4790	0	73915	5820	1810966718	2	73913	4065	1810968473	0	73915	2295	1810970243	2	73913	1253	1810971285	0	73915	13955	1810958583	0	73915	7261	1810965277	0	73915	14529	1810958009	14.9497582542833	10.3810323101934	10.3810323101934	0.00127316489672002	0.0516805218438954
chr2	230415246	230470517	+	SP100	2	14223	0	55271	5820	1810985362	2	55269	4065	1810987117	1	55270	2294	1810988888	1	55270	1254	1810989928	0	55271	13955	1810977227	0	55271	7261	1810983921	0	55271	14529	1810976653	13.9497699389477	10.3810301043559	10.3810301043559	0.00127316641779651	0.0516805218438954
chr3	149030684	149087504	-	HLTF	3	18568	2	56818	5818	1810983815	2	56818	4065	1810985568	0	56820	2295	1810987338	0	56820	1255	1810988378	0	56820	13955	1810975678	0	56820	7261	1810982372	0	56820	14529	1810975104	13.9497686677828	10.3810296487063	10.3810296487063	0.0012731667319984	0.0516805218438954
chr1	94974404	95073951	-	ALG14	1	3730	0	99547	5820	1810941086	1	99546	4066	1810942840	1	99546	2294	1810944612	2	99545	1253	1810945653	0	99547	13955	1810932951	0	99547	7261	1810939645	0	99547	14529	1810932377	14.9497493334854	10.3810279842	10.3810279842	0.00127316787979137	0.0516805218438954
chr4	704783	766608	+	PCGF3	4	20088	3	61822	5817	1810978811	0	61825	4067	1810980561	0	61825	2295	1810982333	1	61824	1254	1810983374	0	61825	13955	1810970673	0	61825	7261	1810977367	0	61825	14529	1810970099	13.9497648911498	10.3810259671882	10.3810259671882	0.00127316927066279	0.0516805218438954
chr2	217803865	217921209	-	TNS1	2	13842	3	117341	5817	1810923292	0	117344	4067	1810925042	1	117343	2294	1810926815	0	117344	1255	1810927854	0	117344	13955	1810915154	0	117344	7261	1810921848	0	117344	14529	1810914580	14.9497454299748	10.381025476614	10.381025476614	0.00127316960894841	0.0516805218438954
chr2	98519048	98587608	+	INPP4A	2	11088	0	68560	5820	1810972073	1	68559	4066	1810973827	2	68558	2293	1810975600	1	68559	1254	1810976639	0	68560	13955	1810963938	0	68560	7261	1810970632	0	68560	14529	1810963364	13.9497609518293	10.3810233755503	10.3810233755503	0.00127317105778157	0.0516805218438954
chr11	14278938	14355500	-	RRAS2	11	48582	3	76559	5817	1810964074	1	76561	4066	1810965825	0	76562	2295	1810967596	0	76562	1255	1810968636	0	76562	13955	1810955936	0	76562	7261	1810962630	0	76562	14529	1810955362	13.9497569371616	10.3810218952131	10.3810218952131	0.00127317207858058	0.0516805218438954
chr5	38474667	38557646	-	LIFR	5	24736	1	82978	5819	1810957655	2	82977	4065	1810959409	1	82978	2294	1810961180	0	82979	1255	1810962219	0	82979	13955	1810949519	0	82979	7261	1810956213	0	82979	14529	1810948945	13.9497544670443	10.3810215950944	10.3810215950944	0.00127317228553403	0.0516805218438954
chr3	36379502	36546488	+	STAC	3	15580	4	166982	5816	1810873651	0	166986	4067	1810875400	0	166986	2295	1810877172	0	166986	1255	1810878212	0	166986	13955	1810865512	0	166986	7261	1810872206	0	166986	14529	1810864938	14.9497389592143	10.3810215936974	10.3810215936974	0.00127317228649737	0.0516805218438954
chr6	99432378	99516425	-	USP45	6	31324	0	84047	5820	1810956586	2	84045	4065	1810958341	1	84046	2294	1810960112	1	84046	1254	1810961152	0	84047	13955	1810948451	0	84047	7261	1810955145	0	84047	14529	1810947877	13.9497540755171	10.3810215685517	10.3810215685517	0.00127317230383717	0.0516805218438954
chr7	15611211	15687683	-	MEOX2	7	33373	1	76471	5819	1810964162	1	76471	4066	1810965915	1	76471	2294	1810967687	1	76471	1254	1810968727	0	76472	13955	1810956026	0	76472	7261	1810962720	0	76472	14529	1810955452	13.9497570953611	10.3810211454984	10.3810211454984	0.00127317259556303	0.0516805218438954
chr8	37421340	37494913	-	LINC01605	8	38332	2	73571	5818	1810967062	1	73572	4066	1810968814	0	73573	2295	1810970585	1	73572	1254	1810971626	0	73573	13955	1810958925	0	73573	7261	1810965619	0	73573	14529	1810958351	13.9497584144324	10.381021104753	10.381021104753	0.00127317262365989	0.0516805218438954
