testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	patip3	patip4	patip5	patip6	patip7	patip8	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
17627	chr3	114314500	115148271	-	ZBTB20	3	-7.38200276855944	0.242069073106771	-0.849361882049331	-1.00664711950144	-0.573004553544038	1.1642792497677	-1.03547856617612	0.165448011262469	-0.494225457788525	320.283615326509	-320.283615326509	0	0	TRUE	-0.508083039998683	329.773090871982	-329.773090871982	0	0
2408	chr1	45016398	45207605	-	ZSWIM5	1	-7.38262476588984	0.243044625678387	-0.848923984982792	-1.00655188996255	-0.572469461697424	1.16420243365945	-1.03584083078842	0.165492476835152	-0.592880789044916	256.229088029359	-256.229088029359	0	0	TRUE	-0.852281231471287	326.628467692994	-326.628467692994	0	0
70601	chr17	2592653	2685615	+	PAFAH1B1	17	-7.38344255788911	0.24269374077235	-0.848718836283195	-1.00619666742146	-0.572147364805563	1.16430076448848	-1.03506823379792	0.165732554531192	-0.362820374076843	320.901735622436	-320.901735622436	0	0	TRUE	-0.366876305536338	325.356859065127	-325.356859065127	0	0
50658	chr11	66743735	66843328	+	C11orf80	11	-7.3820916492728	0.242732457561208	-0.849008031227898	-1.00660704141747	-0.572758166421799	1.16382617982894	-1.03577488267914	0.165440131786063	-0.461940578342051	318.587569677271	-318.587569677271	0	0	TRUE	-0.474250006705638	324.831538424827	-324.831538424827	0	0
84226	chr20	44530784	44619037	+	PKIG	20	-7.3826242512403	0.242296066586614	-0.849134352794893	-1.00687284485344	-0.572576267022347	1.1640824280964	-1.03590353143315	0.165532350579656	-0.528890127086567	226.405367069878	-226.405367069878	0	0	TRUE	-0.824116984619139	323.168319510296	-323.168319510296	0	0
66673	chr16	1825966	1840207	+	FAHD1	16	-7.38134212982306	0.241707129343673	-0.849868860975566	-1.00742738208517	-0.573337279453947	1.16322110233348	-1.03668889187052	0.165391931135781	-0.449967473351371	271.119579725899	-271.119579725899	0	0	TRUE	-0.730937998127713	322.491123289336	-322.491123289336	0	0
72771	chr17	40624961	40648818	-	SMARCE1	17	-7.38212740518504	0.242235572538891	-0.849346509244735	-1.00690523647997	-0.572583915417981	1.16399246242111	-1.03599274470634	0.165396574715825	-0.808026075494366	311.156955298968	-311.156955298968	0	0	TRUE	-0.844273813527554	321.107644625474	-321.107644625474	0	0
43593	chr9	130052425	130140164	+	GPR107	9	-7.38314173937897	0.242621345758717	-0.848829614149619	-1.00653429457384	-0.572182589366778	1.16442068912472	-1.03555311304751	0.165592157579257	-0.707327369039468	284.241766554303	-284.241766554303	0	0	TRUE	-0.855027331487801	319.161954965442	-319.161954965442	0	0
51083	chr11	73675637	73762137	-	RAB6A	11	-7.38264156143617	0.242939426697732	-0.848630827487077	-1.00679357661437	-0.572614501076441	1.16423594195153	-1.03555417857049	0.16553485844889	-0.638370358190926	298.136230906937	-298.136230906937	0	0	TRUE	-0.706237837360216	319.00934600085	-319.00934600085	0	0
952	chr1	19074509	19211266	-	UBR4	1	-7.38231494320565	0.242725915346314	-0.849147267224693	-1.00654659777919	-0.572563738897113	1.16407163505037	-1.03568376461677	0.165432736534129	-0.551012175167896	286.335936730728	-286.335936730728	0	0	TRUE	-0.657096292176445	317.942807361484	-317.942807361484	0	0
67522	chr16	15433474	15587972	+	BMERB1	16	-7.38196331716431	0.242644689376686	-0.849143405520147	-1.00673548254573	-0.57290404476565	1.16467445806621	-1.0358152226065	0.165402216545429	-0.542608803916145	293.375229509547	-293.375229509547	0	0	TRUE	-0.604810034308063	316.523615438025	-316.523615438025	0	0
78919	chr19	15380049	15419988	-	AKAP8L	19	-7.38204986795501	0.242238695623212	-0.849371197801735	-1.00651715611648	-0.573009791236481	1.16378355092061	-1.03593314202829	0.165475867801313	-0.392987620899733	270.705665584188	-270.705665584188	0	0	TRUE	-0.453801234525964	316.288380410057	-316.288380410057	0	0
1484	chr1	27970343	28089610	-	EYA3	1	-7.38122740671143	0.241803418956945	-0.849966682975717	-1.00700107986643	-0.573722732188384	1.16371158254204	-1.03658120250562	0.165328337715008	-0.0734297461331547	32.7080557500012	-32.7080557500012	1.07092461565372e-08	3.04735208272443e-08	TRUE	-0.297600024947543	315.745952701196	-315.745952701196	0	0
16269	chr3	49359144	49412976	-	RHOA	3	-7.38185986309358	0.241948125854662	-0.84957840575866	-1.00684847538832	-0.573110864271814	1.16357374986464	-1.03637310336813	0.165447020636025	-0.550129007517641	284.200256350916	-284.200256350916	0	0	TRUE	-0.634628256944039	314.396697831806	-314.396697831806	0	0
43455	chr9	128503718	128542288	+	GLE1	9	-7.38215847344855	0.242879105559977	-0.849309540212165	-1.00676510887517	-0.572939016358242	1.1638605561529	-1.03588875216544	0.165450959661091	-0.406248282902571	198.935896743089	-198.935896743089	0	0	TRUE	-0.64334294180396	313.779518717434	-313.779518717434	0	0
70841	chr17	5281283	5386340	+	RABEP1	17	-7.38062928784506	0.241715691112802	-0.849912956079114	-1.00718734392619	-0.573762927019216	1.16273979469601	-1.03682664851325	0.16531466667479	-0.297325212461156	290.322916563135	-290.322916563135	0	0	TRUE	-0.315188172255572	313.476764916908	-313.476764916908	0	0
65444	chr15	76348187	76884876	-	SCAPER	15	-7.3813841328835	0.242644732064024	-0.849675161650473	-1.00690070152295	-0.573339582150386	1.16395319580784	-1.0361215133408	0.165324439392988	-0.260896533592393	160.176858113147	-160.176858113147	0	0	TRUE	-0.434008529013982	312.867969114333	-312.867969114333	0	0
85943	chr21	37365476	37366932	-	AP001437.1	21	-7.38227292602793	0.242290916103478	-0.849166592121119	-1.00680379342984	-0.57267431190805	1.16405389667523	-1.03571019667509	0.165424634653421	-0.435694773778259	189.675054220483	-189.675054220483	0	0	TRUE	-0.731090719517311	311.36438123975	-311.36438123975	0	0
29956	chr6	34587287	34697767	-	ILRUN	6	-7.38218781311758	0.24236513396892	-0.849304353683777	-1.00648999175159	-0.57278095200259	1.16381457677644	-1.03565743624543	0.165476093609063	-0.36708158646901	278.680174638052	-278.680174638052	0	0	TRUE	-0.404393770146366	311.249325030018	-311.249325030018	0	0
70703	chr17	4004444	4144030	-	ZZEF1	17	-7.38036642237323	0.241556604113966	-0.849919191211227	-1.00738373526298	-0.573902928349138	1.16391447329532	-1.03644647574553	0.165187467814199	-0.383907947880997	258.742691155523	-258.742691155523	0	0	TRUE	-0.46313624922283	311.158025538083	-311.158025538083	0	0
29971	chr6	34888254	35091406	+	ANKS1A	6	-7.38248515345191	0.242637457412777	-0.848989550641752	-1.0065192263047	-0.572549233244157	1.16414349293716	-1.03545554299775	0.165465556776671	-0.570696637325144	284.550971047021	-284.550971047021	0	0	TRUE	-0.630170264014683	310.766194783151	-310.766194783151	0	0
75277	chr17	81394474	81466331	+	BAHCC1	17	-7.38320306952205	0.243286620328515	-0.848507114776245	-1.0062790381551	-0.572279245708367	1.16444658172586	-1.0350923661203	0.165603982797302	-0.358490811751967	211.754630313255	-211.754630313255	0	0	TRUE	-0.511068528200379	310.006255110726	-310.006255110726	0	0
64829	chr15	64498291	64686068	+	ZNF609	15	-7.38233727760094	0.24218473506516	-0.849182982469511	-1.00650144270694	-0.572641642698642	1.16395923358525	-1.03590010803679	0.165477697924282	-0.748864720261656	366.908900124021	-366.908900124021	0	0	TRUE	-0.768613039162092	309.050120201428	-309.050120201428	0	0
66676	chr16	1833986	1885294	-	MEIOB	16	-7.38214099874179	0.241968821562876	-0.849202691749979	-1.00698293106288	-0.572850211024625	1.16371090169401	-1.0360992393948	0.165495067938704	-0.428142958743687	267.629989227746	-267.629989227746	0	0	TRUE	-0.660779243292976	309.019198353868	-309.019198353868	0	0
73370	chr17	46029915	46194198	-	KANSL1	17	-7.38150302495014	0.241648790347612	-0.849720558403675	-1.00671820114077	-0.573177445934882	1.163403140805	-1.03600257672054	0.165384875512892	-0.374477293322962	300.717277542222	-300.717277542222	0	0	TRUE	-0.38247675254179	308.728054675739	-308.728054675739	0	0
10082	chr2	61187462	61472087	-	USP34	2	-7.38169848795996	0.242591813515678	-0.849584807462882	-1.00667094147941	-0.573018211948079	1.16381138927442	-1.03593610048968	0.165313867621791	-0.384837050216927	173.538438471034	-173.538438471034	0	0	TRUE	-0.654023668083665	308.107329972088	-308.107329972088	0	0
18185	chr3	132416501	132539032	+	DNAJC13	3	-7.38009861417133	0.241464679938556	-0.850650099655546	-1.00775244407841	-0.5745240178242	1.16329174402922	-1.03684810039148	0.16495337457798	0.158749202644736	121.494735850487	121.494735850487	0	0	TRUE	-0.683808605879579	307.791726347525	-307.791726347525	0	0
65036	chr15	69159634	69272207	+	GLCE	15	-7.38309793879321	0.243242521830662	-0.848777005423347	-1.00633833163486	-0.572139155055095	1.16440219725819	-1.03537554104658	0.165583712251805	-0.478943959063776	291.938711503521	-291.938711503521	0	0	TRUE	-0.573146680457998	307.323868281208	-307.323868281208	0	0
16563	chr3	52545351	52680714	-	PBRM1	3	-7.38195769226748	0.242257685699389	-0.849213635888181	-1.00676109602715	-0.573117605240478	1.16364195759918	-1.03595419141978	0.165484982258864	-0.290079970971561	222.34281464899	-222.34281464899	0	0	TRUE	-0.370162611999137	306.718236146495	-306.718236146495	0	0
9258	chr2	27889728	28338901	+	BABAM2	2	-7.3807373496947	0.241128697388966	-0.850362960007707	-1.00748716926866	-0.574190783290299	1.16316861417398	-1.03694562525737	0.165329489713273	-0.149076649425867	74.2980072577484	-74.2980072577484	0	0	TRUE	-0.398426424304391	305.279602720402	-305.279602720402	0	0
54688	chr12	49226925	49273334	+	TUBA1C	12	-7.38263956732683	0.242243870814475	-0.849119748177774	-1.00704852557893	-0.572752697729158	1.16392653447157	-1.03602850737629	0.165589482235848	-0.581837364347711	247.927428871393	-247.927428871393	0	0	TRUE	-0.794740325372292	304.275453361683	-304.275453361683	0	0
55027	chr12	53379175	53416446	+	SP1	12	-7.38213262377118	0.242237557231788	-0.848991029357105	-1.00645240462241	-0.572759492758777	1.16399466553578	-1.0358375921179	0.165397580990103	-0.387148774497943	201.801033570431	-201.801033570431	0	0	TRUE	-0.566842142041902	302.843947059009	-302.843947059009	0	0
87911	chr22	40856147	40932815	+	XPNPEP3	22	-7.3829412920446	0.242545109810409	-0.848891789370233	-1.00621839830484	-0.572390784381874	1.16433606390731	-1.03528645239485	0.165553508513845	-0.543731346074628	271.963079081383	-271.963079081383	0	0	TRUE	-0.64993089089686	302.776782951783	-302.776782951783	0	0
67521	chr16	15394949	15515333	+	AC140504.1	16	-7.38229864421289	0.242718975452024	-0.848975634082764	-1.00674703099871	-0.572836839683733	1.16476451429733	-1.0356689915187	0.1654819735986	-0.531043708636286	278.380343894009	-278.380343894009	0	0	TRUE	-0.595882716312161	300.92021596292	-300.92021596292	0	0
55741	chr12	65934776	65949479	-	AC090673.1	12	-7.38063206713958	0.242338935695367	-0.85004517085874	-1.00633859961347	-0.574304643348181	1.16510539203983	-1.03540599572745	0.164526119086779	0.199462139753694	591.221927942708	591.221927942708	0	0	TRUE	0.165207555490019	298.421147020068	298.421147020068	0	0
77781	chr19	3135032	3163749	+	GNA15	19	-7.38196383284977	0.242658013762601	-0.849304910318145	-1.00679715462405	-0.572908506934468	1.16476864849203	-1.03602823256866	0.165397097677484	-0.375566036746675	194.047127223108	-194.047127223108	0	0	TRUE	-0.548432974968736	297.927022958174	-297.927022958174	0	0
40197	chr8	124306188	124373692	-	TMEM65	8	-7.38115130014645	0.242283981523309	-0.850279465687478	-1.00746576780659	-0.573848656831959	1.16355889266323	-1.03682638643415	0.165407032333661	-0.275353930569973	156.601270118728	-156.601270118728	0	0	TRUE	-0.463044268385251	297.771817043424	-297.771817043424	0	0
50400	chr11	65260927	65326543	+	AP000944.5	11	-7.38138324783067	0.241407132005135	-0.849752881147723	-1.00720429762822	-0.573280668386699	1.16414249041562	-1.03675284110856	0.165422800625361	-0.330568461572838	267.066849903669	-267.066849903669	0	0	TRUE	-0.360262147021738	296.859965149313	-296.859965149313	0	0
72141	chr17	30476361	30527592	+	GOSR1	17	-7.38214136435021	0.242620248007241	-0.849316134918686	-1.00669648160975	-0.572704000305477	1.16399835552065	-1.03595049322555	0.165399266391674	-0.576756554590092	243.677073855419	-243.677073855419	0	0	TRUE	-0.747764694603779	295.938033663202	-295.938033663202	0	0
55739	chr12	65855946	65883041	-	HMGA2-AS1	12	-7.38239656669317	0.2422703175388	-0.84925126649228	-1.00677656712644	-0.572761541160384	1.16404304018051	-1.03590349347604	0.165469516454213	-0.0245109522878111	11.7526461640373	-11.7526461640373	0.000607567979005963	0.00101933294201331	TRUE	-0.140651838927904	295.884297076613	-295.884297076613	0	0
83762	chr20	33561364	33650031	+	CBFA2T2	20	-7.38255856121897	0.242478071482988	-0.849195771182609	-1.00660271933575	-0.57254765387835	1.16417448373836	-1.0354049076659	0.165479711284751	-0.637260765484959	270.280514733866	-270.280514733866	0	0	TRUE	-0.744889053333719	294.558254230302	-294.558254230302	0	0
69450	chr16	69564983	69704666	+	NFAT5	16	-7.38078916401786	0.242334964434827	-0.849298680435587	-1.00713633522239	-0.573609163076788	1.1637243661362	-1.03677259243215	0.165262820108191	-0.348772078997234	253.341487413738	-253.341487413738	0	0	TRUE	-0.393211486772322	293.940633462742	-293.940633462742	0	0
87908	chr22	40824534	40857639	-	ST13	22	-7.38172869188771	0.242381009936381	-0.849794713022245	-1.0068553253915	-0.573138928852999	1.1635632859344	-1.03614497803752	0.16540674038631	-0.4860280302223	272.284090861213	-272.284090861213	0	0	TRUE	-0.528698488304038	293.296061322559	-293.296061322559	0	0
50399	chr11	65260995	65262748	-	AP000944.6	11	-7.38116352842179	0.241216079513419	-0.849940003843085	-1.00739767928005	-0.573478645560529	1.16393897788877	-1.03694816809608	0.1654138805196	-0.324424188414193	263.84949819278	-263.84949819278	0	0	TRUE	-0.353078507007996	293.03241303796	-293.03241303796	0	0
46809	chr10	101845598	102057173	-	ARMH3	10	-7.38214418036437	0.242766674740323	-0.849347628595078	-1.00695349969123	-0.572857913293346	1.16472893071724	-1.03599539412681	0.165453594932008	-0.599551389487281	271.959446301684	-271.959446301684	0	0	TRUE	-0.650636920631115	292.11043530656	-292.11043530656	0	0
37861	chr8	21918661	22006585	+	XPO7	8	-7.38279219582046	0.24356889184545	-0.849053282218323	-1.00640292718186	-0.572391963396153	1.16417053776297	-1.03581709762169	0.165558991084355	-0.433931415412656	273.052161882166	-273.052161882166	0	0	TRUE	-0.471070251067568	291.427323357202	-291.427323357202	0	0
15287	chr3	17157161	17741907	-	TBC1D5	3	-7.38173929226708	0.242585869770736	-0.849497913757796	-1.00704469457624	-0.573258407646678	1.16360907597371	-1.03625701438184	0.165437319931302	-0.505514598096968	274.760918352753	-274.760918352753	0	0	TRUE	-0.534963948206879	291.364822519943	-291.364822519943	0	0
41759	chr9	37119604	37187054	+	ZCCHC7	9	-7.38297143157559	0.242556572703429	-0.848929672523962	-1.00658085995118	-0.572352347312893	1.16561674331745	-1.03535498243359	0.165559319870223	-0.456215595473084	215.157173007261	-215.157173007261	0	0	TRUE	-0.663451322743739	289.60253462242	-289.60253462242	0	0
81339	chr19	48393874	48444931	+	GRIN2D	19	-7.38258892755928	0.242411097137698	-0.848658336243537	-1.00664532876357	-0.572524830235282	1.16418730362281	-1.0356101496341	0.165485566513277	-0.554675693092426	243.900411615148	-243.900411615148	0	0	TRUE	-0.698556609771929	288.604521256872	-288.604521256872	0	0
65396	chr15	75463250	75580315	-	PTPN9	15	-7.38232417244511	0.242318659185841	-0.84937271480221	-1.00647781969308	-0.573013254796882	1.16377633379935	-1.03621214317069	0.165534357926573	-0.473011874372556	243.388295952231	-243.388295952231	0	0	TRUE	-0.584686530044134	288.077976984438	-288.077976984438	0	0
64572	chr15	56652487	56919571	-	AC090517.4	15	-7.38277686528123	0.242622764181367	-0.848905711931227	-1.00654995412981	-0.572505683482793	1.16505193348319	-1.03533232064402	0.165521804360248	-0.424836994156338	199.899023406673	-199.899023406673	0	0	TRUE	-0.631261537838238	287.867816882674	-287.867816882674	0	0
62187	chr14	91780178	91837440	-	TC2N	14	-7.38210493349625	0.241909989765201	-0.849494253533848	-1.00684047811775	-0.573027238960538	1.16368735209675	-1.03596847787388	0.165490891491351	-0.516963802641832	273.460010909475	-273.460010909475	0	0	TRUE	-0.543837217812831	286.493857165333	-286.493857165333	0	0
70615	chr17	2754704	3034207	+	RAP1GAP2	17	-7.38248264487247	0.242718769051863	-0.849147543422644	-1.00682589717139	-0.572721294755397	1.16402312680107	-1.03579908613562	0.165504885664167	-0.682118423020834	262.797273261938	-262.797273261938	0	0	TRUE	-0.783529227898582	285.939758498687	-285.939758498687	0	0
25644	chr5	81413020	81752253	-	SSBP2	5	-7.38318241956752	0.242973791604839	-0.84870556839805	-1.00627383950045	-0.572243954909072	1.16443786364045	-1.03492010384099	0.165600001233627	-0.503264665729252	288.499974213075	-288.499974213075	0	0	TRUE	-0.504350659613752	285.414936974645	-285.414936974645	0	0
70321	chr16	89285174	89491318	-	ANKRD11	16	-7.38206976808502	0.242714316627262	-0.849350050978426	-1.0065192295079	-0.572937464373878	1.16437145453499	-1.0361510917987	0.165464567575776	-0.327435547767599	223.781337240245	-223.781337240245	0	0	TRUE	-0.422884180412976	285.284833113663	-285.284833113663	0	0
4719	chr1	148807465	149032955	+	PDE4DIP	1	-7.38184823963702	0.242195173273538	-0.849254444635897	-1.00687816223645	-0.57302026330342	1.16412076424716	-1.03616567219763	0.165394217377205	-0.623419559660674	275.00280869985	-275.00280869985	0	0	TRUE	-0.649412220935893	284.920126880519	-284.920126880519	0	0
18658	chr3	151085888	151437072	+	MED12L	3	-7.38220277722286	0.2421712734739	-0.849449742314075	-1.00701375708171	-0.572960799736291	1.16372389317481	-1.0362563500605	0.165511348035177	-0.607957966963105	265.904639340006	-265.904639340006	0	0	TRUE	-0.659208063659953	284.55651131412	-284.55651131412	0	0
81218	chr19	46859996	47005077	+	ARHGAP35	19	-7.38229213359076	0.242237919795615	-0.849216041476505	-1.00689850397672	-0.572952936581955	1.16376565230716	-1.03606520534419	0.165527231064306	-0.52768148403515	259.738900368102	-259.738900368102	0	0	TRUE	-0.589490878597911	283.310524390545	-283.310524390545	0	0
73081	chr17	43169480	43211689	+	NBR1	17	-7.38244347283468	0.242395037931509	-0.848825374984801	-1.00639803298535	-0.572676737734842	1.16412589653173	-1.03586881039718	0.165457519877796	-0.499051509103491	210.337514978368	-210.337514978368	0	0	TRUE	-0.692341851233595	281.807427104097	-281.807427104097	0	0
